pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
752,0.48000000000000026,3,0.1043568021682023,0.09930933678841818,0.001900578707082031,0.0018423877067651174,0.0013044989659369737,5.1354712325666764e-05,5.1354712325666764e-05,0.00019415885910684287,0.00018563182175539646,0.0002396295450759256,0.0075908995134131825,0.0013442605337169761,0.005422425539552672,0.005643076905434975,0.0075908995134131825
756,0.49000000000000027,4,0.10223895132546078,0.09931042947669438,0.0011073955100149224,0.0010667228708565227,0.0007544034678949604,4.4964460844973204e-05,4.4964460844973204e-05,0.00015982670690385965,0.000159573798419003,0.0001901725005705415,0.007655238618024043,0.0012648653285730835,0.005069102863246862,0.005353643869784356,0.007655238618024043
761,0.5000000000000002,5,0.10130477081175002,0.09964006090938422,0.0005867223041426066,0.0005773934758226878,0.0005005941224004987,4.780586853922627e-05,4.780586853922627e-05,0.00017286044813703114,0.00017449499396593075,0.00019576390684766212,0.006909286909081901,0.0013485760992364845,0.005168711723909741,0.005343981025443798,0.006909286909081901
768,0.5100000000000002,7,0.10079423772603821,0.0998123378967821,0.00033128662972408367,0.0003290660853562675,0.0003215471141757679,5.529238081831275e-05,5.529238081831275e-05,0.0002086451078711909,0.00020469050662100371,0.00021502882785564862,0.007012884722793529,0.0013666971512131156,0.005510009327219953,0.005429563920980838,0.007012884722793529
778,0.5200000000000002,10,0.10079690370139356,0.09994815946688346,0.0002882997001704803,0.00028848301084797396,0.0002719615234916544,5.7880424617288536e-05,5.7880424617288536e-05,0.00022638290665241305,0.00023559253983822582,0.00023680924759917558,0.008256498489273952,0.0015522559391889885,0.006407838565745222,0.0067654911511803644,0.008256498489273952
782,0.5300000000000002,4,0.10323408794613528,0.09928532370153974,0.001328609590556064,0.0013123617182537917,0.001307792935785688,4.80951153569399e-05,4.80951153569399e-05,0.00017846355633570799,0.00018061928070195815,0.00018511920191395428,0.006845761425467784,0.001392273156597919,0.005769317811658584,0.006620175799515904,0.006845761425467784
786,0.5400000000000003,4,0.10269874835916967,0.09937752673574703,0.0011258631283989563,0.0010989851818855464,0.0010963733131381344,4.0566738462398027e-05,4.0566738462398027e-05,0.00014572965829929297,0.00014510040686138687,0.00015116452116874354,0.006338605366012382,0.0013274200073606704,0.00547771405000263,0.005989796524267671,0.006338605366012382
789,0.5500000000000003,3,0.10481439886631617,0.09916229089168284,0.0018633977720202192,0.0018335079018011167,0.0019552023008120034,3.912155324620691e-05,3.912155324620691e-05,0.00015000942200898702,0.00014936169082234855,0.0001540418587141117,0.006180456999779455,0.0012772715615231728,0.005333340422266121,0.005397537572146809,0.006180456999779455
794,0.5600000000000003,5,0.1012253628553832,0.09795219289285288,0.0010944805413705203,0.0010644923177817924,0.001114197103377992,4.002862521610923e-05,4.002862521610923e-05,0.00014535519950420014,0.00014318723812506654,0.00014733739259762053,0.006326883545233086,0.0012834582666288723,0.005430689745239897,0.005494337992403236,0.006326883545233086
797,0.5700000000000003,3,0.10091002802987878,0.09552129468346868,0.0017272637705473242,0.0017010400293445552,0.0019604295465182188,4.120417904329939e-05,4.120417904329939e-05,0.00014962396617196938,0.00014739233647340978,0.0001516643719735359,0.005917809397279804,0.0011514180425179518,0.005424132443233135,0.005282143309972707,0.005917809397279804
802,0.5800000000000003,5,0.09579508678228373,0.09240104206063818,0.0011080284016570232,0.001076568873955171,0.0012094474460333554,4.118425384669695e-05,4.118425384669695e-05,0.0001478296510254182,0.00014562478339627885,0.00015671265655898585,0.006025827017139192,0.0011276059461562528,0.0055231389905865255,0.005411339654292959,0.006025827017139192
806,0.5900000000000003,4,0.08885799696971866,0.08610852406457342,0.0008473720059931981,0.0008328971170623916,0.001069203782089642,4.411510206372418e-05,4.411510206372418e-05,0.00015834984329949413,0.00015598806782922458,0.00016738644631294092,0.005932757282253314,0.001128147703477599,0.005467524225347558,0.005371318900642949,0.005932757282253314
811,0.6000000000000003,5,0.08114801900327216,0.07822089696556629,0.0009075334055277026,0.000883696217548776,0.0011358924146294,4.2291430883861806e-05,4.2291430883861806e-05,0.00015645088600304253,0.00016025938028250768,0.00016963007336347026,0.005861610683718933,0.0011536075724030072,0.005611378309193306,0.0053670143954422924,0.005861610683718933
815,0.6100000000000003,4,0.07274969036231274,0.0679484186399663,0.0014171146923862288,0.0013938469987960702,0.0019903100311641497,4.530107056952622e-05,4.530107056952622e-05,0.00016758460235010027,0.0001716641254239702,0.00017704664063391605,0.00565893934664458,0.0010789840681696503,0.00565893934664458,0.005192918643627955,0.005622408633301153
820,0.6200000000000003,5,0.05759633862120404,0.05509017221073792,0.0007091249914486629,0.0006970142990430661,0.0011000271199743915,4.717455580263254e-05,4.717455580263254e-05,0.00017423156351545547,0.0001782300670908814,0.00018061932033087015,0.006078832693119653,0.0011661731871168883,0.005816485749244093,0.005327825562982785,0.006078832693119653
826,0.6300000000000003,6,0.0460498723959862,0.043918840282033966,0.0005714140956101841,0.0005640749588602236,0.0009955430594818227,4.777459392047758e-05,4.777459392047758e-05,0.00017865552072636055,0.00018796658357922666,0.00017738985153877078,0.006097233935509591,0.0011967446563869832,0.006096052293704381,0.005777144926726971,0.006097233935509591
831,0.6400000000000003,5,0.03800001218457581,0.035782385454424935,0.0005853492031906398,0.0005802588654146914,0.0010520186615455493,4.5275148247033026e-05,4.5275148247033026e-05,0.00018474490182396731,0.00019209997296279645,0.00017982021418738663,0.005979118017915413,0.0012765324845269838,0.0059661549679089244,0.005979118017915413,0.005845180799850834
837,0.6500000000000004,6,0.038933390020664205,0.036797408829697606,0.0005548869730306676,0.000546912695411177,0.001034181522524758,4.789629708790072e-05,4.789629708790072e-05,0.00018295008963299498,0.0001825217504493589,0.0001637015725184661,0.006512456195880289,0.0012104788464466487,0.006512456195880289,0.006148661760175747,0.00582738766269382
