n,t,i,p,u,v,w
196,0.03,14,0.10198928152948143,0.0003454246880746028,0.00034628478432616384,0.0002845608905899585
197,0.03,15,0.10097037356385896,0.0003307697150663088,0.0003315672171427807,0.00027428772664338035
198,0.03,16,0.10003526077962112,0.00031746450133093607,0.00031819688474543027,0.0002652865305500307
199,0.03,17,0.09917622971061342,0.0003054028510920261,0.00030598580993855225,0.0002574061357307397
200,0.03,1,0.09625119160193923,0.0010130420612439479,0.0010160377949287175,0.001665283594148768
201,0.03,1,0.09739284364463381,0.0013395460979654741,0.001346241696297721,0.001972124966459157
202,0.04,1,0.10047725235357409,0.0016042342790125556,0.001605228164487287,0.0028405224448305117
203,0.04,2,0.10005721113994974,0.0007118593203419665,0.00071172984223884,0.0010812364739519569
204,0.04,3,0.09891588716315527,0.0005018221936826486,0.0005018026697167416,0.0006136084692039064
205,0.04,1,0.10223931423669395,0.0011170632905563634,0.0011168569150117066,0.0020295373039665296
206,0.04,2,0.10095482951333676,0.000613520715852368,0.0006136221578451949,0.0009022696310736497
207,0.04,3,0.09968509335162086,0.0004873483906326223,0.00048805771195813515,0.000569868214566632
208,0.04,1,0.10972344934111813,0.0013114634390699515,0.001312621490907041,0.0021969729952187
209,0.04,2,0.10893924732546359,0.0006236214145279674,0.0006229844375918156,0.0009291065980984573
210,0.04,3,0.10809693454941909,0.0004632057557266028,0.00046330057776960466,0.0005692572445904746
211,0.04,4,0.10694612762454865,0.00045404950116350836,0.0004549949621065386,0.0004638598850882417
212,0.04,5,0.10557826495104311,0.0004631054034959856,0.00046429302261260337,0.0004401484616522484
213,0.04,6,0.10414533927261463,0.00046162581380947257,0.00046269531734640447,0.0004315188141208328
214,0.04,7,0.1027183735000931,0.00044989077894249426,0.00045063663317520115,0.00041998818451312303
215,0.04,8,0.1013045901914545,0.00043212349043384634,0.00043255721010510765,0.00040383966899471804
216,0.04,9,0.09991675399024652,0.0004119582567680412,0.00041213860021964974,0.00038528155208537157
217,0.05,1,0.10982618543200126,0.0021995435597431563,0.002208992333143143,0.0029449424063038264
218,0.05,2,0.1076190098517914,0.000989363623868175,0.0009921167768165956,0.0011626198995881743
219,0.05,3,0.10630959733342407,0.0005453978193580985,0.0005458573483895588,0.0006117887393766316
220,0.05,4,0.10536474215263843,0.00037067908972219924,0.00037042315953456285,0.00039910210267674924
221,0.05,5,0.10449756688711573,0.00030570387394053376,0.0003052399976925243,0.0003206711937019035
222,0.05,6,0.10367411672006227,0.0002822466429055015,0.0002817340054012314,0.0002950622203776923
223,0.05,7,0.10292102851401481,0.0002730521805090685,0.000272575182079984,0.00028714950041463285
224,0.05,8,0.10227923393156488,0.00026830271218177763,0.00026790113487492045,0.000283814302008839
225,0.05,9,0.10164464657944983,0.0002646018135526681,0.00026425698845798206,0.0002807778083718962
226,0.05,10,0.10091486590726932,0.00026190697727747234,0.00026145979155443936,0.00027798928009061446
227,0.05,11,0.10022858588960011,0.00026000188496179367,0.0002594972092565817,0.000275445121075142
228,0.05,12,0.09969456590937326,0.0002570100010420473,0.00025650138791832573,0.0002709388659386188
229,0.05,1,0.10742237569813566,0.0013339277156516618,0.0013356026807631114,0.0017325874666949592
230,0.05,2,0.10595759141532654,0.0005531039659006245,0.0005511195312426439,0.0006476709831494159
231,0.05,3,0.10523119474654456,0.00032797378406421336,0.0003265135297096132,0.0003591362626326804
232,0.05,4,0.10462829745031223,0.0002760988343973718,0.00027566770555852155,0.00028225827409482547
233,0.05,5,0.1040137141671435,0.00026694660274653964,0.00026693141705221523,0.00026500797297981796
234,0.05,6,0.10337779575469848,0.0002648062459687386,0.0002649321879675111,0.0002624372572482846
235,0.05,7,0.10276183426018798,0.00026371864377328416,0.00026383449763869453,0.0002634466402696188
236,0.05,8,0.10222576038583135,0.00026268358942616867,0.0002627378869341573,0.0002648536929638094
237,0.05,9,0.1017420985048468,0.00026119173298039266,0.0002611159854937289,0.00026540081980836735
238,0.05,10,0.10119338221651952,0.0002593280438937232,0.00025919711091618175,0.00026506475426103755
239,0.05,11,0.10055619439580116,0.0002576317912959244,0.0002575674334330411,0.00026444157313379457
240,0.05,12,0.10000361347389458,0.0002554373818719131,0.0002554908275698083,0.00026285956973811324
241,0.05,13,0.09956514106336313,0.0002510458172254037,0.0002512708262898611,0.0002585260173758594
242,0.05,1,0.12230659663379313,0.00206820454888047,0.0020718600394161162,0.002485874037395702
243,0.05,2,0.12175679830686968,0.0007568125892956828,0.0007541706574583388,0.0008637605615511786
244,0.05,3,0.12053710722604093,0.00045440953252208667,0.0004535140010653606,0.0004897696254499188
245,0.05,4,0.11944547224736368,0.00043747464699577047,0.00043828575893651195,0.0004292890653298354
246,0.05,5,0.11837168560207305,0.00044351692556634083,0.0004444343253091014,0.00041943814234970354
247,0.05,6,0.11731551343130951,0.0004364826414205668,0.00043701450832288227,0.0004096326103356259
248,0.05,7,0.11631346956166001,0.0004208118307078667,0.00042105274692351733,0.0003961687702063403
249,0.05,8,0.11541940928182369,0.00040164046109281913,0.00040179958752820197,0.00038061962333054474
250,0.05,9,0.11461037609696405,0.0003817478899564051,0.00038188157925382545,0.00036443063753887744
251,0.05,10,0.11384359415763422,0.0003626107094722794,0.0003627882459840563,0.00034877295574421366
252,0.05,11,0.11311177325873448,0.0003450628630789164,0.00034532234806031544,0.0003344288048747984
253,0.05,12,0.11243168463212848,0.0003293450268729543,0.00032971278830721396,0.0003215271263205126
254,0.05,13,0.11181207621576664,0.0003152656501142839,0.00031561184647159555,0.0003098957526418534
255,0.05,14,0.11122255410510759,0.0003024994912164356,0.0003027985210302885,0.0002993796417001973
256,0.05,15,0.11058587580148964,0.0002910763006417652,0.0002912908885145165,0.0002899978478489849
257,0.05,16,0.10991579141942177,0.00028131943453810703,0.00028148602553979945,0.0002820462052912027
258,0.05,17,0.10930773977646556,0.0002727292861510296,0.0002728283906913414,0.0002749519003634248
259,0.05,18,0.10875455584403011,0.00026445860878581177,0.0002645728486876965,0.00026799763239569204
260,0.05,19,0.10816030916119083,0.0002569387874231221,0.0002570846005207875,0.00026165512306641894
261,0.05,20,0.10753440497715253,0.0002510156812261967,0.00025111117058179065,0.0002568451204051377
262,0.05,21,0.10695668035446877,0.00024650859369004617,0.0002464616202308666,0.0002531513083339832
263,0.05,22,0.10644575693311033,0.00024247444719604415,0.00024236973076260406,0.000249754697395262
264,0.05,23,0.10592531147470517,0.00023873336155797673,0.00023870925077830492,0.00024673772119934587
265,0.05,24,0.10535336242650714,0.0002359896472208482,0.00023589766174527592,0.00024480194071979216
266,0.05,25,0.10479463513379939,0.000234323078086765,0.00023414353988809652,0.00024408312011124606
267,0.05,26,0.104308101836976,0.00023286299419753717,0.00023272004055744047,0.00024350168874127942
268,0.05,27,0.10382891233840964,0.000231101540094958,0.00023106803266151002,0.00024234775293298721
269,0.05,28,0.10330928818695838,0.00022966540340605128,0.000229793642749671,0.0002413645813867942
270,0.05,29,0.10277780887449957,0.00022890652246051828,0.0002291495059387435,0.000241077509784184
271,0.05,30,0.10230483303472696,0.00022824377775242026,0.0002285556564293565,0.00024100000026044442
272,0.05,31,0.10187424189427678,0.00022705718945225186,0.00022734697289273793,0.00024034653547814892
273,0.05,32,0.10140932170672934,0.00022563432355059468,0.000225952636688659,0.00023928323861297104
274,0.05,33,0.10090813959873655,0.0002246474095269843,0.00022496779702928712,0.0002385570766566438
