n,t,i,p,u,v,w
2310,4.289989260565591,1,0.016195017973474002,0.006031416353788763,0.006008944982763579,0.006934811412761219
2311,4.289989260565591,2,0.014612897070159933,0.0033601503891035494,0.0033270468737741066,0.003428723262984242
2312,4.289989260565591,3,0.014267717419211144,0.0021969238352783456,0.0021604718307293874,0.0020174784395531197
2313,4.289989260565591,4,0.014046964874710396,0.001538455737407758,0.0015048479571421278,0.0013026707275397497
2314,4.289989260565591,1,0.01487449333444196,0.004992897530760027,0.004958656847785936,0.005475870268633195
2315,4.289989260565591,2,0.014881069650595104,0.00303984689297164,0.002997643787851445,0.002876777636262319
2316,4.289989260565591,3,0.015184021451713053,0.002089579845352354,0.002053679449874819,0.0017733964253633572
2317,4.289989260565591,4,0.01524365350317098,0.0015015376913512337,0.0014702799257310468,0.0011721335826234925
2318,4.289989260565591,1,0.016557250140608316,0.001783295423909399,0.0017788194201895139,0.0022200978126666994
2319,4.289989260565591,2,0.015031568358515494,0.000783576552522926,0.0007811391858513637,0.0008989064480539342
2320,4.289989260565591,1,0.016277984073135666,0.0044013725140538,0.004392510675190227,0.005132660950708112
2321,4.289989260565591,2,0.01385576933548178,0.0023061278993922432,0.0022914617253217903,0.002157010495697018
2322,4.289989260565591,3,0.013218951938330507,0.001521323243209076,0.0015031494529757473,0.001171503442348044
2323,4.289989260565591,1,0.012966478209429196,1.4286920658051327e-06,1.4102621986997502e-06,1.8826282940549012e-06
2324,4.303602534610453,1,0.012805430547748816,4.081971808427749e-07,4.0344958500113773e-07,4.381907241699268e-07
2325,4.303602534610453,1,0.015944202235951433,0.006067763197789631,0.006054304709907539,0.007041890622510858
2326,4.303602534610453,2,0.014321216377516904,0.0033665284481763716,0.0033486219743338727,0.0034885189703977495
2327,4.303602534610453,3,0.013973267926433816,0.0021851632364125032,0.0021664074603605136,0.0020557142300791447
2328,4.303602534610453,4,0.013755422336177436,0.0015183093424783846,0.0015009006413036585,0.001328113680264252
2329,4.303602534610453,1,0.01468649155840998,0.005008514728238748,0.0049960817121113,0.005566732495609488
2330,4.303602534610453,2,0.01469761152710172,0.0030277654838589164,0.003011760596921042,0.0029304005349778894
2331,4.303602534610453,3,0.015009025311938902,0.002060433560136128,0.0020505281465703082,0.0018085373809682947
2332,4.303602534610453,4,0.015076198523990291,0.001465922362317745,0.0014589705330401933,0.001195418439493628
2333,4.303602534610453,1,0.016362094621280104,0.0017881164892962658,0.0017827417310273515,0.002254040996629175
2334,4.303602534610453,2,0.014821700233316328,0.0007859635150775781,0.000783800116720607,0.0009140749858260014
2335,4.303602534610453,1,0.016058648923503095,0.004432530386187163,0.004437470933653119,0.005213631503406974
2336,4.303602534610453,2,0.013576774476495256,0.0023157903115080735,0.002319322706127903,0.002193808660406049
2337,4.303602534610453,3,0.012923354706468061,0.0015114487612793667,0.0015128331815015784,0.0011930628272950356
2338,4.303602534610453,1,0.012664787909007599,1.3743719550757977e-06,1.3683943712473617e-06,1.8974462453471776e-06
2339,4.317081023763783,1,0.012498678519909878,3.988953086917973e-07,3.9524422730469386e-07,4.430039287592783e-07
2340,4.317081023763783,1,0.015776674851873215,0.00608871822473586,0.006088581793886837,0.0071527893784950804
2341,4.317081023763783,2,0.014135107550246783,0.0033541139558285592,0.003355296667298123,0.003551269278960009
2342,4.317081023763783,3,0.013785365512857634,0.002153775159283209,0.002156054314351986,0.0020948111090917858
2343,4.317081023763783,4,0.013571845981846483,0.0014809394186329798,0.0014833473574333716,0.001353766392274767
2344,4.317081023763783,1,0.014579157236947771,0.005003982745495276,0.005013744159109501,0.005660913623046339
2345,4.317081023763783,2,0.014598313364920186,0.002989733482849519,0.0029975610367457455,0.002983724413172586
2346,4.317081023763783,3,0.014921629060422943,0.0020112809969025694,0.0020215982622933198,0.001842319267895098
2347,4.317081023763783,4,0.01500015095932586,0.001415650348688742,0.0014257283406117751,0.0012172192508059425
2348,4.317081023763783,1,0.016260428314690177,0.0017943473333630186,0.0017872299782220582,0.002285848245752842
2349,4.317081023763783,2,0.014709596815341572,0.0007896765540476167,0.0007859171546479624,0.0009280643834633555
2350,4.317081023763783,1,0.01591569581591934,0.0044603236986741545,0.004470426994516717,0.00528791543248179
2351,4.317081023763783,2,0.013411695013346561,0.0023156637486411924,0.0023267631480550508,0.002225167962489339
2352,4.317081023763783,3,0.012756534228695753,0.0014934246948516729,0.0015023524056615046,0.0012105956924386336
2353,4.317081023763783,1,0.012496769396818819,1.3152385556314331e-06,1.318522491227668e-06,1.912132535398653e-06
2354,4.3304260625294555,1,0.012329853134681084,3.8733269669996844e-07,3.8552324451547465e-07,4.467353398944348e-07
2355,4.3304260625294555,1,0.01571866802583861,0.006100152033286526,0.006105351498026652,0.00725789919989836
2356,4.3304260625294555,2,0.014078319161634309,0.0033293835580374465,0.003341510760137452,0.0036108131801239193
2357,4.3304260625294555,3,0.013736596451797187,0.002113222144548373,0.0021270569595749776,0.002133215055549494
2358,4.3304260625294555,4,0.013534925168954168,0.0014368955726202705,0.0014496833388861511,0.0013793877304545648
2359,4.3304260625294555,1,0.014607562138978245,0.00498686460072285,0.005011210381450838,0.005749341568055365
2360,4.3304260625294555,2,0.014640822032793202,0.0029390841417981477,0.0029626254382234475,0.0030369278333691346
2361,4.3304260625294555,3,0.014977487512286362,0.0019535555455849596,0.001976520329605565,0.0018775782711567546
2362,4.3304260625294555,1,0.01625077347529584,0.0017015323472887184,0.001693241050246201,0.0022181980812196063
2363,4.3304260625294555,2,0.014783870615804667,0.000726347096543433,0.0007221099484481764,0.0008725587499428629
2364,4.3304260625294555,1,0.016062634462520986,0.004703182362384212,0.004721386557075397,0.005593282625063538
2365,4.3304260625294555,2,0.01377751544777206,0.0024909264003308952,0.002510288725577867,0.0024415517031632643
2366,4.3304260625294555,3,0.013316288698609539,0.0016178927826015768,0.0016344480868385708,0.001369847687256208
2367,4.3304260625294555,1,0.013088570677275452,1.4749674195141343e-06,1.4830680977419264e-06,2.274269606641343e-06
2368,4.343638972198438,1,0.012932237304800281,4.355578135670209e-07,4.3486574955383304e-07,5.236394274462565e-07
2369,4.343638972198438,1,0.016333196123857172,0.0061902503333004085,0.006199654210555144,0.0075365869644651974
2370,4.343638972198438,2,0.0149509655348886,0.0033401952889363317,0.0033623900478218145,0.003780145691368137
2371,4.343638972198438,3,0.014746653594977458,0.002090353086300446,0.002113556476766105,0.0022396408508153077
2372,4.343638972198438,4,0.014628229053159927,0.001401070753500531,0.0014221067539051313,0.001451618219475602
2373,4.343638972198438,1,0.015700939059774776,0.004997698322235019,0.005031138946387751,0.0059320877445322604
2374,4.343638972198438,2,0.01584873173287887,0.0029011976268089232,0.002935935275509664,0.003151833123247742
2375,4.343638972198438,3,0.016232648826417385,0.0019000311597756506,0.0019328075027554394,0.001955227278205521
2376,4.343638972198438,1,0.017433855901767742,0.0017046991744110616,0.001697633983563807,0.0022598020467380973
2377,4.343638972198438,2,0.015986450872752505,0.0007207618747251312,0.0007173311549115615,0.0008919817361883231
2378,4.343638972198438,1,0.017025679441383706,0.004718226636984931,0.004737558139484426,0.005703691060341678
2379,4.343638972198438,2,0.014857648501378752,0.0024694995298757748,0.002491216007341161,0.0024994075056318805
2380,4.343638972198438,3,0.014411625101910065,0.0015807857976390142,0.0016013768382094327,0.001407903208164159
2381,4.343638972198438,1,0.014176065663383532,1.4328475300579367e-06,1.4471457981458478e-06,2.337501910983481e-06
2382,4.356721060979608,1,0.014012767014260564,4.303098797817108e-07,4.3123078290214923e-07,5.409785927227511e-07
2383,4.356721060979608,1,0.0173076994993318,0.006191429396693775,0.006204483605410725,0.0076903416922545435
2384,4.356721060979608,2,0.015979371673276822,0.0033046852084615296,0.003328491264670639,0.0038695422454692917
2385,4.356721060979608,3,0.015764881751165787,0.002043121619709502,0.0020695276581815755,0.0022980055710900434
2386,4.356721060979608,4,0.0156473413128443,0.0013543462842339757,0.001377911785572532,0.001489205581793373
2387,4.356721060979608,1,0.016714455085318727,0.004972930667493754,0.0050009833463640725,0.006039833933410712
2388,4.356721060979608,2,0.016813542826096723,0.002847547020102086,0.002878091024555994,0.0032146983773472934
2389,4.356721060979608,3,0.017164521010008538,0.0018414028082624752,0.001870139522624607,0.0019954297158924867
2390,4.356721060979608,1,0.01829874152405643,0.0017028868431734317,0.0016954698510898525,0.002295745542885497
2391,4.356721060979608,2,0.016888433741505268,0.0007148582845386781,0.0007104334672304853,0.000907393613433795
2392,4.356721060979608,1,0.017754689002402187,0.004724280322438303,0.004728173207242924,0.005802168293497304
2393,4.356721060979608,2,0.015634523975248907,0.0024455192014943895,0.0024552422713929795,0.002546205398046768
2394,4.356721060979608,3,0.015188953583070281,0.0015436692383213437,0.0015575215426033347,0.0014345651547149644
2395,4.356721060979608,1,0.01495854602059809,1.3809372284906283e-06,1.392155005186471e-06,2.358666508705742e-06
2396,4.369673624129282,1,0.014799557919449306,4.1916541003561375e-07,4.2012546265567237e-07,5.466073297102942e-07
2397,4.369673624129282,1,0.017940055544898435,0.006175557679595954,0.006176197547769981,0.007822322232544301
2398,4.369673624129282,2,0.01661751626185264,0.0032640804375871544,0.0032762747979399338,0.003939651008265636
2399,4.369673624129282,3,0.016386708271956554,0.0019962084861928535,0.002014195437422758,0.002339727871568986
2400,4.369673624129282,4,0.016266780018062657,0.0013103805431729282,0.0013287035330661224,0.001514386513754673
2401,4.369673624129282,1,0.017268766141911796,0.00494262955972864,0.004955865775695488,0.00613653343740942
2402,4.369673624129282,2,0.017319914218999078,0.0027940410585106006,0.0028157103181985525,0.0032642918000570505
2403,4.369673624129282,3,0.017650811208202062,0.0017865959680008888,0.0018093188114585992,0.002023232924903424
2404,4.369673624129282,4,0.01773084931946857,0.001197490616037444,0.0012193718574483904,0.0013390779234272077
2405,4.369673624129282,1,0.01880606940167137,0.0018223186721041977,0.0018141408649264663,0.002439200299015746
2406,4.369673624129282,2,0.01731704376758027,0.0007974799931698616,0.0007922168251557461,0.0009990352653738894
2407,4.369673624129282,1,0.01787638654704968,0.004500697247387542,0.0044921149437636195,0.0056452406193082645
2408,4.369673624129282,2,0.015605438676150527,0.002242883654106221,0.002244031400245742,0.002394040733825021
2409,4.369673624129282,3,0.01500320865904648,0.001369239079940934,0.0013766214140823172,0.0013061207113084685
2410,4.369673624129282,1,0.014754738164686528,1.119821015784245e-06,1.1319839427700736e-06,2.007790878698369e-06
2411,4.3824979440794545,1,0.014594602270792194,3.5054372062848845e-07,3.5078449235754077e-07,4.7479979764858514e-07
2412,4.3824979440794545,1,0.017663679460512786,0.006048437202096185,0.006042866832181467,0.0077585651939435455
2413,4.3824979440794545,2,0.016156869935573692,0.00315713212277022,0.0031672498938490664,0.003887116154690962
2414,4.3824979440794545,3,0.015811245635147183,0.001910596359678778,0.001926224647072742,0.002303694575132687
2415,4.3824979440794545,4,0.015631141098253046,0.0012437607669221846,0.0012615733755120795,0.00148793073820855
2416,4.3824979440794545,1,0.01661504100011947,0.004851165266906959,0.0048608828422595915,0.006123795495959778
2417,4.3824979440794545,2,0.01656528624200144,0.0027083413784786225,0.0027272972451190505,0.0032451148941615203
2418,4.3824979440794545,3,0.016849199415967003,0.0017130025793657547,0.0017356960027959196,0.0020048231763185715
2419,4.3824979440794545,4,0.01691184876813968,0.0011374377980513826,0.0011595972410462971,0.0013226942954203975
2420,4.3824979440794545,1,0.018040815997627933,0.0018142204825024398,0.0018084551240463828,0.002453904949610388
2421,4.3824979440794545,2,0.016570925285719768,0.000791825011186435,0.0007879236102745543,0.0010054126114267552
2422,4.3824979440794545,1,0.0172890277806642,0.004471009499020383,0.004471563368722107,0.005684828446013526
2423,4.3824979440794545,2,0.01503925263460581,0.002203394672345956,0.0022104967068479935,0.002407179516857303
2424,4.3824979440794545,3,0.014464303063819366,0.0013275728512516967,0.0013382588526659937,0.0013093720056310291
2425,4.3824979440794545,1,0.014233593615596559,1.0549051097911576e-06,1.0669409543602779e-06,1.959628025178053e-06
2426,4.395195290564773,1,0.01408708164607873,3.3007950475107846e-07,3.3028871670521764e-07,4.6171156656409005e-07
2427,4.395195290564773,1,0.017245329916790602,0.005981933173204919,0.005989785386775263,0.007807156800244886
2428,4.395195290564773,2,0.015789833513834225,0.003087822523061023,0.0031052081667364397,0.0039025495278026956
2429,4.395195290564773,3,0.015471292037717152,0.0018501378168404275,0.0018694661042519562,0.0023073864532321717
2430,4.395195290564773,4,0.015305338238516339,0.0011952265267095388,0.001214180957934573,0.0014883933751608659
2431,4.395195290564773,1,0.01634449267407767,0.0047873049590921425,0.0048099633985045085,0.006161635187683943
2432,4.395195290564773,2,0.01635412210483814,0.002645732235634251,0.0026739966920122714,0.003258576414162393
2433,4.395195290564773,3,0.016660768701383277,0.0016605663166040156,0.0016875797597490025,0.002011459046386276
2434,4.395195290564773,4,0.016734546676743612,0.001095046976211667,0.0011188461595391113,0.0013259731032907588
2435,4.395195290564773,1,0.01785099473773178,0.001812207222909407,0.0018093108993604962,0.002477931760499317
2436,4.395195290564773,2,0.016349217573026098,0.0007896354172233388,0.000789155636612988,0.0010161672826093958
2437,4.395195290564773,1,0.017169166625255323,0.004445695287578711,0.0044578080395012735,0.005735371629774314
2438,4.395195290564773,2,0.014982112229858006,0.0021735196563295077,0.0021911953675174123,0.0024270763512412234
2439,4.395195290564773,3,0.014432485565064958,0.001299418921499356,0.0013161592108986192,0.0013182449563189638
2440,4.395195290564773,1,0.014201028804782653,1.0235050949256021e-06,1.034052547302031e-06,1.938929748059036e-06
2441,4.407766920748258,1,0.014053561632617983,3.2175363789183066e-07,3.221359016464482e-07,4.5974248908555445e-07
2442,4.407766920748258,1,0.01735430772415474,0.0059386642307292506,0.005954599783563835,0.007870419849607605
2443,4.407766920748258,2,0.0159799540045263,0.003046594266794116,0.0030706499818018507,0.003924976685914544
2444,4.407766920748258,3,0.01567747004149795,0.0018164198532712623,0.0018409427114016005,0.0023160055674962847
2445,4.407766920748258,4,0.015514817026477523,0.0011700055639323594,0.0011913977177993617,0.001492606308190225
2446,4.407766920748258,1,0.016658105830280396,0.004759386684041517,0.0047895195518861825,0.006209945610836351
2447,4.407766920748258,2,0.016707041559787056,0.0026212275740088824,0.0026583168404814574,0.0032752322869705527
2448,4.407766920748258,3,0.01701234719299341,0.0016423417263060004,0.0016756489996321185,0.0020188882873524803
2449,4.407766920748258,4,0.01707542263435983,0.0010821248485140245,0.001109534460784611,0.0013289422297783657
2450,4.407766920748258,1,0.01810453064540835,0.0018136317523033873,0.001807712919725995,0.002503766944410179
2451,4.407766920748258,2,0.016584926900515135,0.000790672556070135,0.0007893496337263289,0.0010266200955343532
2452,4.407766920748258,1,0.01744763503047953,0.004447090385700846,0.004459207607114949,0.005782399586412431
2453,4.407766920748258,2,0.015317046974643981,0.002174738871303875,0.0021936480963950203,0.002442917365130842
2454,4.407766920748258,3,0.014784259128430885,0.0012999747266306686,0.0013194335010782755,0.0013233914190888152
2455,4.407766920748258,1,0.014549023769634871,1.0118901091868157e-06,1.0251965818118338e-06,1.9214798819483943e-06
2456,4.420214079345767,1,0.014398280190152107,3.1887041411377756e-07,3.1999261398188096e-07,4.5934199031759755e-07
2457,4.420214079345767,1,0.017712933624164533,0.005933687337385953,0.005947038934590513,0.007922701196225042
2458,4.420214079345767,2,0.016416704199396143,0.003048780936463076,0.0030746965101680923,0.003940158039467487
2459,4.420214079345767,3,0.016123513725790677,0.0018227536087669029,0.0018476899574360272,0.002319734744312333
2460,4.420214079345767,4,0.01595157974556536,0.0011773563094972525,0.0011988675102768689,0.0014923165698683244
2461,4.420214079345767,1,0.017154166524113112,0.004769083526248491,0.004788876627970747,0.006244170718241619
2462,4.420214079345767,2,0.017214567320556845,0.002637928085084076,0.0026659698899872803,0.0032818758011418977
2463,4.420214079345767,3,0.017495413773595078,0.0016608885040772826,0.0016882227544782057,0.002018538670944068
2464,4.420214079345767,4,0.017533403002770034,0.0010982977210734354,0.0011221588428465227,0.0013259626772435516
2465,4.420214079345767,1,0.018467291456641152,0.0018104121141568814,0.0018039664280128783,0.00252675466494435
2466,4.420214079345767,2,0.016952672654680187,0.0007897873160305348,0.0007888616741067756,0.0010357969119686213
2467,4.420214079345767,1,0.017798684461254755,0.004453827133239904,0.004460902608389624,0.005815505570273032
2468,4.420214079345767,2,0.01571067156112777,0.002186025004424139,0.0022044105268863184,0.002451453792040419
2469,4.420214079345767,3,0.015178969262694299,0.001313291265649093,0.0013336767201908336,0.0013243354105956758
2470,4.420214079345767,1,0.014942367150830353,1.0190391120543197e-06,1.032371313494394e-06,1.896266800388424e-06
2471,4.4325379987492415,1,0.0147905089387943,3.2044129658820437e-07,3.208619732633514e-07,4.585383532022715e-07
2472,4.4325379987492415,1,0.01807258391104071,0.005941519570939446,0.005948166304260547,0.007958309248054445
2473,4.4325379987492415,2,0.016820879297434466,0.0030703846367563874,0.003096200173178901,0.00394469810962649
2474,4.4325379987492415,3,0.0165088469536945,0.0018491110565457027,0.0018761912102673332,0.0023168921906108345
2475,4.4325379987492415,4,0.01631749576365042,0.0012012443631482354,0.0012263388960954442,0.0014871538168006872
2476,4.4325379987492415,1,0.01753973279211458,0.004790725810132426,0.004808625550862292,0.006263108131522526
2477,4.4325379987492415,2,0.017595087138161193,0.0026679391385630237,0.0027000641648935106,0.0032793893293768897
2478,4.4325379987492415,3,0.017837255820952514,0.001691179136718348,0.0017241840947573026,0.002011463480034504
2479,4.4325379987492415,4,0.01784586030939461,0.0011243823794817181,0.0011549614870451838,0.001316954780062908
2480,4.4325379987492415,1,0.01870393590546073,0.0018025384595001107,0.0017978416602799595,0.002540637834233098
2481,4.4325379987492415,2,0.017204998992609372,0.0007855314186517298,0.0007851313734040102,0.0010399843825397445
2482,4.4325379987492415,1,0.01801628587307372,0.004451157676542076,0.004462995421992661,0.005839858411890548
2483,4.4325379987492415,2,0.015968485719707538,0.0021936622344013125,0.0022158021344165003,0.002455420624860127
2484,4.4325379987492415,3,0.015437737530951989,0.0013269641144810491,0.0013525555450547696,0.0013224245066239943
2485,4.4325379987492415,1,0.015202017389565958,1.0309677556294856e-06,1.0503266562461137e-06,1.8640247790303505e-06
2486,4.444739899148721,1,0.015051433278513271,3.2245521069576856e-07,3.239386049696982e-07,4.558853778783154e-07
2487,4.444739899148721,1,0.01827561121896624,0.005938489137632167,0.005954113111474408,0.007985032740455918
2488,4.444739899148721,2,0.017064934303926256,0.0030922408976806906,0.003126157557078752,0.003940398073408114
2489,4.444739899148721,3,0.016735594497715566,0.0018777838823862056,0.001914775916783729,0.0023066237354801645
2490,4.444739899148721,4,0.016519813255981265,0.0012283450594548428,0.0012615766928796186,0.0014752111797956195
2491,4.444739899148721,1,0.017744784203466077,0.0047971419162331835,0.004827231524214537,0.006270809224897881
2492,4.444739899148721,2,0.017788659539471674,0.0026922234740963465,0.002734899505179799,0.0032664489225637913
2493,4.444739899148721,3,0.017994515633632323,0.0017196130374496036,0.0017620560327262765,0.0019961751626660904
2494,4.444739899148721,1,0.018823367217239532,0.001669410198953675,0.0016723347217525602,0.002437303085359329
2495,4.444739899148721,2,0.01742222335527223,0.0006872710774946606,0.0006912553997317648,0.0009604873089212614
2496,4.444739899148721,1,0.01837383012190357,0.004646137970896878,0.004669028263090163,0.006110630875947326
2497,4.444739899148721,2,0.016543125372169485,0.0023625188487909317,0.0023906299393852085,0.002653466120933485
2498,4.444739899148721,3,0.016170012937207937,0.0014687696465155037,0.0014988149570862182,0.001471095717050941
2499,4.444739899148721,1,0.015952964183940016,1.2239433792709563e-06,1.2533557386925264e-06,2.1430789214309945e-06
2500,4.456820988653156,1,0.015806004705017303,3.7778358246986517e-07,3.8067842971622487e-07,5.233227000937599e-07
2501,4.456820988653156,1,0.019004225900367537,0.0060193877213414,0.006049021266950927,0.008175536912920101
2502,4.456820988653156,2,0.01798292080046486,0.00315597634715109,0.0031961243575989607,0.004038657581172423
2503,4.456820988653156,3,0.017727798966626487,0.0019296316799702364,0.00196987173912304,0.002358899413639177
2504,4.456820988653156,4,0.01754024202760195,0.0012656468120150015,0.0013021783299981056,0.0015046420986432952
2505,4.456820988653156,1,0.018759136908407213,0.004836524478892968,0.004875308004264686,0.006366808924422085
2506,4.456820988653156,2,0.01887417862308883,0.0027289169348812432,0.002772888746798141,0.0033121384709099886
2507,4.456820988653156,3,0.01908222483421887,0.0017495423499237401,0.001791291071963336,0.002020197129584549
2508,4.456820988653156,4,0.019050505876436342,0.0011734394189678668,0.0012105479102581648,0.0013149693978722528
2509,4.456820988653156,1,0.0197558590279762,0.0017903255469764875,0.0017932999573360112,0.0025807895165915876
2510,4.456820988653156,2,0.018275813946725204,0.000776042662711099,0.0007774555574883624,0.0010548111668259863
2511,4.456820988653156,1,0.018882906531637097,0.004420883187398889,0.00444266457345269,0.005914700797465095
2512,4.456820988653156,2,0.016942447901982117,0.0021847453268604364,0.002204342882516332,0.0024839002612659176
2513,4.456820988653156,3,0.016419427047545287,0.0013358358593488111,0.0013545759029711562,0.00133597556349788
2514,4.456820988653156,1,0.01617351088903225,1.0560391273214645e-06,1.0846419551661589e-06,1.8127575656742509e-06
2515,4.468782463410023,1,0.016015042420909866,3.333933979679074e-07,3.3698351196243914e-07,4.578087006875334e-07
2516,4.468782463410023,1,0.019047129893867337,0.005909765443178596,0.00593093743906033,0.008065453616552653
2517,4.468782463410023,2,0.017895793450639217,0.003104307548563698,0.0031300069123296,0.003954013934357467
2518,4.468782463410023,3,0.017514549199636097,0.0019078131647588769,0.001933626567512408,0.0023005627618662957
2519,4.468782463410023,4,0.017255889445528468,0.0012587487821782801,0.001281913851553816,0.0014611005284741096
2520,4.468782463410023,1,0.018423703018272525,0.004779063496356175,0.004801485424194185,0.006307657957349185
2521,4.468782463410023,2,0.018422181113760313,0.0027096071128990245,0.002732453015985661,0.003257488666814299
2522,4.468782463410023,3,0.018548740845002954,0.001747486011864457,0.0017713414925617614,0.001974105656018677
2523,4.468782463410023,1,0.019268385330686092,0.0016573385783271578,0.0016647799672372548,0.002462241221278959
2524,4.468782463410023,2,0.017897077342223275,0.0006783210521912463,0.0006831535852452486,0.000966256291910326
2525,4.468782463410023,1,0.01875646016067051,0.004591493587019565,0.0046090756141584826,0.00616283100713678
2526,4.468782463410023,2,0.016977931437246567,0.0023398439114043794,0.0023507366306881224,0.0026687799915532866
2527,4.468782463410023,3,0.016604083948697033,0.0014683707959747363,0.0014771477451210665,0.0014717451011613842
2528,4.468782463410023,1,0.016380499747104125,1.223120807375753e-06,1.2419236703841917e-06,2.042120016995168e-06
2529,4.480625507723753,1,0.016229919612791084,3.803530412985625e-07,3.8165455473132865e-07,5.131194398306888e-07
2530,4.480625507723753,1,0.019228030720750605,0.005958570666560853,0.005967620638986134,0.008199914967999633
2531,4.480625507723753,2,0.018219645992501886,0.0031469403671292085,0.003154950084605956,0.00401375203185994
2532,4.480625507723753,3,0.01790963291281621,0.0019437486844076318,0.0019530643486242373,0.002324000440826609
2533,4.480625507723753,4,0.017684718948940713,0.0012856026836662266,0.001295068725168006,0.0014687667241908577
2534,4.480625507723753,1,0.01883094836459771,0.004796085256215286,0.004803662628108168,0.006357654752249616
2535,4.480625507723753,2,0.018892182076102954,0.0027294865257329846,0.002739400573872344,0.0032688024884527495
2536,4.480625507723753,3,0.01903590257436916,0.0017659942392742973,0.0017776100897346015,0.0019732945388094563
2537,4.480625507723753,1,0.019719387313996813,0.0016551700127474187,0.0016629781319094053,0.0024741862622795004
2538,4.480625507723753,2,0.01834576244335549,0.0006758684715961515,0.0006800994035787379,0.0009681358218031395
2539,4.480625507723753,1,0.01913412169363576,0.004562823131616557,0.004572330128162417,0.006178805840497061
2540,4.480625507723753,2,0.017415387027509003,0.0023243856281551616,0.002327660187835646,0.0026694420716505325
2541,4.480625507723753,3,0.01704794240180288,0.0014637121558138686,0.0014670669194901326,0.0014707066131895462
2542,4.480625507723753,1,0.016818327892106615,1.231557600709353e-06,1.2444553083462107e-06,2.009202458743369e-06
2543,4.492351294172989,1,0.01666249592340163,3.8586870854843327e-07,3.858152889427913e-07,5.141896552009578e-07
2544,4.492351294172989,1,0.01963321514432044,0.005928891687620033,0.005931814494271296,0.008203965287570001
2545,4.492351294172989,2,0.01863467705314392,0.0031366827317294683,0.003139628369624965,0.003996674450493762
2546,4.492351294172989,3,0.018305555806543247,0.0019435821619783037,0.0019489375145549479,0.002306554520530856
2547,4.492351294172989,4,0.018067237270315124,0.0012888339724522722,0.001295164878821666,0.001451806229527113
2548,4.492351294172989,1,0.01923052617283455,0.004764701535519058,0.004768839146389562,0.006350221883602469
2549,4.492351294172989,2,0.019257863434041844,0.0027205990560250437,0.002726863038809089,0.003247038981578018
2550,4.492351294172989,3,0.019371949812537544,0.0017651910468843637,0.001775554760362664,0.001949639156660299
2551,4.492351294172989,1,0.020001790772517056,0.0016473261244604033,0.0016531700794431689,0.002480686805248733
2552,4.492351294172989,2,0.0186555411709339,0.0006705675386639104,0.0006736193545989685,0.0009661456513214687
2553,4.492351294172989,1,0.019412628461056132,0.004519162435484437,0.0045234280777374436,0.006185995436922917
2554,4.492351294172989,2,0.01772542298635677,0.0022986868087866677,0.0022994648714951315,0.0026628819349492003
2555,4.492351294172989,3,0.017359491612983134,0.0014520933876056962,0.0014540622341166953,0.0014623769975769252
2556,4.492351294172989,1,0.017128163927607916,1.2238031659843486e-06,1.2357585190459067e-06,1.9500349360273766e-06
2557,4.50396098372669,1,0.016971592280008926,3.8494138500779445e-07,3.847060885844588e-07,5.071004814882765e-07
2558,4.50396098372669,1,0.0198387495281839,0.005875148160701956,0.005876209168669389,0.008184843797867127
2559,4.50396098372669,2,0.01885376237143552,0.003111390686892236,0.003115313832188317,0.003965265927601701
2560,4.50396098372669,3,0.018509494452940187,0.0019332803908392374,0.0019415509537116119,0.0022779310585732833
2561,4.50396098372669,4,0.01826335018757231,0.0012845467206272876,0.0012944172308157057,0.001427622188991514
2562,4.50396098372669,1,0.019382844234896966,0.0047203857941288735,0.004729787760258373,0.00632379793844572
2563,4.50396098372669,2,0.019386695384884328,0.0026990587231281848,0.002712173896782002,0.0032138520384685783
2564,4.50396098372669,3,0.019481363474968302,0.001756363742838165,0.0017731121202737938,0.0019209066833765472
2565,4.50396098372669,1,0.020096654926845446,0.0016361540445955975,0.0016401311053507483,0.0024790704983272895
2566,4.50396098372669,2,0.018770705520639797,0.0006637214423541659,0.0006671655814808105,0.0009606784712275201
2567,4.50396098372669,1,0.019463814871676928,0.004465501313063349,0.004469260260197313,0.006171958853975311
2568,4.50396098372669,2,0.017799034839899926,0.002266677363617425,0.0022725660328626494,0.002647552828220835
2569,4.50396098372669,3,0.01743750312183434,0.0014356996343237428,0.0014427786303059021,0.0014507193457089901
2570,4.50396098372669,1,0.017208397125655313,1.2110317524728268e-06,1.2237798236864838e-06,1.8869909390171102e-06
2571,4.5154557258590655,1,0.01705397269451204,3.8209986498818654e-07,3.822253711564579e-07,4.983308384744342e-07
2572,4.5154557258590655,1,0.019819090157946705,0.0058162304010224465,0.005819878663193049,0.008137660706670886
2573,4.5154557258590655,2,0.018842381166907268,0.0030823128819656926,0.0030923855491608626,0.003923590813137134
2574,4.5154557258590655,3,0.018495111940324386,0.0019236850628816852,0.0019343277388303676,0.002245017807128902
2575,4.5154557258590655,4,0.01824552753628145,0.001281270605172338,0.001292841841113019,0.0014014780822101962
2576,4.5154557258590655,1,0.01931575070787325,0.004677477647328783,0.0046897903560459125,0.006281283977642501
2577,4.5154557258590655,2,0.01930502680832242,0.002684318316838258,0.002699358402900341,0.0031748108295882676
2578,4.5154557258590655,3,0.019387598931222355,0.001753225096847658,0.0017707498485297647,0.0018900107069693341
2579,4.5154557258590655,1,0.019995310838077176,0.0016249028249169667,0.001626640869787745,0.00247142293634119
