pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
313,0.24000000000000007,17,0.09937307466855871,0.0993700512696462,1.1657093481037208e-06,1.1736701552898605e-06,6.840194091237895e-07,4.944243145777401e-05,4.944243145777401e-05,0.00042196459033763103,0.00039651365810976187,0.0004427319725402303,0.01632492683978365,0.0015362797923576695,0.01158406672236866,0.011025263688187075,0.01632492683978365
328,0.25000000000000006,15,0.09696066578538522,0.09695952515387075,3.9732786780229316e-07,3.9838416522918315e-07,3.4491948143836424e-07,4.827830226399645e-05,4.827830226399645e-05,0.000430873827545614,0.00040619064287045924,0.00044178786601989004,0.01468967335310054,0.0014543117152805332,0.01142317353520464,0.01128880823136082,0.01468967335310054
334,0.26000000000000006,6,0.0963496446398563,0.09634732109533072,8.141428202435864e-07,8.223054781816821e-07,6.870962271609689e-07,5.011715807254487e-05,5.011715807254487e-05,0.0003926583221125158,0.0003814959260428344,0.0004073974119368717,0.01336178663156919,0.0012700507866534058,0.011057121005732144,0.009981998246195035,0.01336178663156919
340,0.2700000000000001,6,0.09522927783514532,0.09522688123702669,8.291884482174838e-07,8.347538840598277e-07,7.326557863459996e-07,4.707024143738865e-05,4.707024143738865e-05,0.0003687863146087113,0.0003583025462102893,0.0003826293285241362,0.011903581361210797,0.0011971311974740635,0.010076431437567908,0.009453882900846651,0.011903581361210797
346,0.2800000000000001,6,0.09258204958307516,0.09257964663090264,8.160162570423152e-07,8.177035157808414e-07,7.692323996950274e-07,4.382107640934725e-05,4.382107640934725e-05,0.0003463656267641863,0.00033651922827181624,0.0003514517904557315,0.011470507130877206,0.0011194601250561255,0.008936099362099329,0.009150935761111222,0.011470507130877206
352,0.2900000000000001,6,0.08832252754017028,0.08832011516192896,7.94609149575044e-07,7.919365861315875e-07,8.258325056204845e-07,4.1122106381805787e-05,4.1122106381805787e-05,0.00034552969139393415,0.0003325738489240973,0.00033008497022931406,0.011737949362483383,0.0010902703799849527,0.008538559068769406,0.008889204918328722,0.011737949362483383
358,0.3000000000000001,6,0.08191964577352004,0.08191722668570407,7.628242217868338e-07,7.568532076608729e-07,8.994103865167014e-07,3.936257245509895e-05,3.936257245509895e-05,0.0003291727620015512,0.00032191557235330736,0.00031001716460172976,0.011709620434067492,0.001155248453347976,0.008368742053807075,0.008786027185424565,0.011709620434067492
364,0.3101000000000001,6,0.07296748558473473,0.07296494953420636,7.667329689931919e-07,7.573659065888969e-07,1.0119516527868165e-06,3.811927571669231e-05,3.811927571669231e-05,0.0003091604148742251,0.00030234443244351146,0.00030001740993276,0.011681359876042408,0.0012292040069605988,0.008269891290991245,0.008985130211097396,0.011681359876042408
370,0.3203010000000001,6,0.06211634381122639,0.0621135942839588,8.072201141355347e-07,7.943849215249315e-07,1.1479222319278e-06,3.9283440584437406e-05,3.9283440584437406e-05,0.0002992534523713177,0.0002926568288841915,0.0002900772949181607,0.012113222743300517,0.001226237387217544,0.008760563264675144,0.009237836243642142,0.012113222743300517
376,0.3306040100000001,6,0.05109175199922221,0.05108872217543579,8.720452929549342e-07,8.566246499746097e-07,1.3011538434909925e-06,3.9188632050009476e-05,3.9188632050009476e-05,0.000282895291710625,0.0002919505168956274,0.0002743345822290755,0.011625043211529415,0.0011929412014571063,0.009148727631169811,0.00889609484885617,0.011625043211529415
383,0.34101005010000013,7,0.041506593997046676,0.04150419441228383,6.74204028756258e-07,6.628809993764831e-07,1.0624997347107547e-06,4.058228482390562e-05,4.058228482390562e-05,0.00028658649264805996,0.0002996844492408161,0.00026811804411625196,0.011361614796487856,0.001037351896524475,0.009497226146944971,0.008866197532084301,0.011361614796487856
390,0.3515201506010001,7,0.03572331502063172,0.035720730169975325,7.118764410572037e-07,7.006837180086048e-07,1.1722904973197455e-06,4.0876836478759454e-05,4.0876836478759454e-05,0.000295721574755965,0.0003006735021331686,0.0002713868097073967,0.01146396493066786,0.0011106218590899066,0.00998271563965526,0.009203933751268873,0.01146396493066786
397,0.3621353521070101,7,0.0355031647515555,0.03550031346899546,7.712592897326604e-07,7.606111180792018e-07,1.3194121522265428e-06,4.160630511966453e-05,4.160630511966453e-05,0.00029202604872062646,0.00029501933240210664,0.00026323794146006376,0.011399105205644772,0.0011882220194758754,0.010362982899112458,0.009430457973735831,0.011399105205644772
404,0.3728567056280802,7,0.04032372751928698,0.04032081413313861,7.826112628168023e-07,7.732274563905544e-07,1.357547429164564e-06,4.33511586775944e-05,4.33511586775944e-05,0.0002991795150766095,0.0003011044633543335,0.0002688656157424297,0.011507749543356236,0.0010933330716689908,0.009827317069777578,0.009789688321323155,0.011507749543356236
411,0.38368527268436103,7,0.04892475047204733,0.04892156346368792,8.455786216379534e-07,8.352308595216998e-07,1.5061988782440084e-06,4.350628344035481e-05,4.350628344035481e-05,0.00029239998023656964,0.0002930642025685225,0.0002627730067322579,0.011332965031055013,0.0011197287909891684,0.010201664798876103,0.009549352086986073,0.011332965031055013
418,0.39462212541120467,7,0.0594997979746967,0.059496487146036996,8.744020489174009e-07,8.639400742539657e-07,1.5724865365296766e-06,4.167250454609104e-05,4.167250454609104e-05,0.00028577407253452275,0.00028899759111067016,0.00025681845882911285,0.011415221208073702,0.0011405205424062563,0.009700275512438888,0.009913111416490076,0.011415221208073702
425,0.4056683466653167,7,0.07012122598509148,0.07011784609416327,8.921810990822981e-07,8.820108792966457e-07,1.6056989498301775e-06,3.951843974395235e-05,3.951843974395235e-05,0.00028462307001605997,0.00028649866039301154,0.0002575603691550609,0.011786609355047908,0.0011322585581330913,0.00989792504315482,0.009117968374049452,0.011786609355047908
432,0.41682503013196986,7,0.07904539693670427,0.07904203772989767,8.896968006852026e-07,8.793060485216964e-07,1.5902039574027893e-06,3.819309799708054e-05,3.819309799708054e-05,0.00028001779372648235,0.0002893093149086708,0.00025310501280045324,0.011872158143286661,0.0011753891925656579,0.010589502076823602,0.009207770150178176,0.011872158143286661
439,0.42809328043328954,7,0.08512978874448246,0.08512646429219486,8.921591076554095e-07,8.829324106532987e-07,1.5493607692776693e-06,3.9065229095796566e-05,3.9065229095796566e-05,0.0002806353718622055,0.0002834198717833986,0.0002535509878936265,0.012118367223246657,0.0013260224852703589,0.010992883388996195,0.009772193860774225,0.012118367223246657
446,0.4394742132376224,7,0.08829395020086418,0.08829035482742238,9.818451585208293e-07,9.739887755064295e-07,1.6395395077733879e-06,4.0553323933369165e-05,4.0553323933369165e-05,0.00027191001250834553,0.00027459781212040387,0.00024044485797611504,0.012206323954495833,0.0011227231125317566,0.011099114982479773,0.010454985942266529,0.012206323954495833
453,0.45096895536999865,7,0.08859890154068047,0.08859548912243274,9.840463205202425e-07,9.776873995989085e-07,1.4506845276045766e-06,4.156767427557428e-05,4.156767427557428e-05,0.0002807899623745254,0.0002742538251790549,0.00025636790681253524,0.01157537524910183,0.0010556771824124234,0.011521908758155593,0.010218071521740207,0.01157537524910183
459,0.46257864492369866,6,0.08712649464449944,0.08712182632785508,1.4493613488004002e-06,1.4386015637464907e-06,1.78035373181875e-06,3.923489360710733e-05,3.923489360710733e-05,0.0002759807051708864,0.00027128590651637056,0.0002522759202537599,0.01149410123246738,0.0010590175211290895,0.01149410123246738,0.009759932876453062,0.011322850668012537
465,0.47430443137293565,6,0.08439089265313257,0.08438594957430547,1.5870437447104915e-06,1.572662411120769e-06,1.783372671275173e-06,3.914020223827647e-05,3.914020223827647e-05,0.0002671369775585844,0.00026259262246667003,0.0002570121516610726,0.011817371864264906,0.0011078654313577394,0.011817371864264906,0.009901580338908153,0.011438683101390082
471,0.486147475686665,6,0.08028199674041678,0.08027693754890704,1.6816647689118096e-06,1.6644715541162606e-06,1.7130551867148708e-06,3.8764680573805194e-05,3.8764680573805194e-05,0.00026866969811178553,0.00026195886887184065,0.0002615567471366575,0.011760395102905514,0.0011250889352036719,0.011438687355157188,0.009877683391327033,0.011760395102905514
477,0.49810895044353165,6,0.07448704480424855,0.07448183844138331,1.7837375649623887e-06,1.7648991491695864e-06,1.6577261511065852e-06,3.752247679089816e-05,3.752247679089816e-05,0.00026154029760433337,0.00026008608891745367,0.00026856451371734796,0.011383536398820586,0.0011921421292678807,0.011072137689488882,0.009989084343430989,0.011383536398820586
483,0.510190039947967,6,0.06678941527585235,0.06678401657465412,1.8965867867410578e-06,1.8764313343854679e-06,1.6256830770969282e-06,3.7431918250716195e-05,3.7431918250716195e-05,0.0002657766711135728,0.0002626325622207416,0.0002730843758148156,0.011134950116367838,0.0012631915681564146,0.01104541566281028,0.009964976209500048,0.011134950116367838
490,0.5223919403474466,7,0.05702153237455992,0.05701732832012508,1.503413283834149e-06,1.4895010657582457e-06,1.2111400852525323e-06,3.885779608629053e-05,3.885779608629053e-05,0.0002689900300129809,0.00027000606535715756,0.0002770755838676924,0.011559108944264698,0.0011283260567276,0.01146616389358003,0.009381736992380678,0.011559108944264698
497,0.5347158597509211,7,0.046389001806557674,0.04638474588463081,1.5582390914703097e-06,1.545099403721222e-06,1.1525834316731254e-06,3.9985392867973035e-05,3.9985392867973035e-05,0.00027915960170964745,0.0002814045430915291,0.0002876301039745588,0.012267315203426148,0.0011186894304549273,0.012267315203426148,0.009169142848748722,0.012137279068270003
504,0.5471630183484303,7,0.03736995656925444,0.0373654167196862,1.682419699612682e-06,1.6704873933052828e-06,1.1869424753232877e-06,3.907930688821708e-05,3.907930688821708e-05,0.00027620290263038945,0.00027502779666373304,0.00028111228369384714,0.011989332632346437,0.0011968532793967509,0.011989332632346437,0.010103734602654317,0.011862243171224874
