n,t,i,p,u,v,w
94,0.02,63,0.10359125659670489,6.780406698380391e-05,6.781290506616063e-05,6.719009404262038e-05
95,0.02,64,0.10347464630639576,6.794042697730383e-05,6.791842281745508e-05,6.727539850285823e-05
96,0.02,65,0.10341279844702267,6.77302629754193e-05,6.769971458323246e-05,6.698585943314882e-05
97,0.02,66,0.1032907795426787,6.739029552195159e-05,6.739967927753221e-05,6.667556621805766e-05
98,0.02,67,0.10312554090074988,6.732038230064935e-05,6.731719607929997e-05,6.665949671277973e-05
99,0.02,68,0.10300963989968719,6.733637886294859e-05,6.724629334765914e-05,6.663215889661961e-05
100,0.02,69,0.10293678469672954,6.707817902734133e-05,6.691531071596178e-05,6.62985554316129e-05
101,0.02,70,0.10282942087440329,6.672292351492469e-05,6.66327098600749e-05,6.59557204450656e-05
102,0.02,71,0.10267887639929288,6.660068450023897e-05,6.659376915965393e-05,6.585882653116052e-05
103,0.02,72,0.10256999502791037,6.661239456980984e-05,6.657417961691534e-05,6.583190644322793e-05
104,0.02,73,0.10249631012487184,6.646586527531781e-05,6.635704496457377e-05,6.559517278359586e-05
105,0.02,74,0.10239388464825952,6.625714063401995e-05,6.616781908479762e-05,6.539947465389171e-05
106,0.02,75,0.10225702188042207,6.621233343664682e-05,6.620140969651121e-05,6.544258635154807e-05
107,0.02,76,0.10215402202365126,6.630070869673733e-05,6.62984568128394e-05,6.55810142205803e-05
108,0.02,77,0.1020785057802043,6.623673704743172e-05,6.622222204281433e-05,6.550976343662754e-05
109,0.02,78,0.10197545876538754,6.61037429079765e-05,6.609998258166377e-05,6.540168431652708e-05
110,0.02,79,0.10184342417315377,6.611695035726648e-05,6.617133600703375e-05,6.548477672984407e-05
111,0.02,80,0.1017222547589467,6.624849643959891e-05,6.6320845719237e-05,6.56855142424308e-05
112,0.02,81,0.10164946876952133,6.62898110385473e-05,6.63136939745207e-05,6.575014800310302e-05
113,0.02,82,0.10156812685804698,6.619821150217003e-05,6.620955475591139e-05,6.574842031507336e-05
114,0.02,83,0.1014226940830741,6.626018210300175e-05,6.632076971110916e-05,6.59142462043975e-05
115,0.02,84,0.1012922013292462,6.654935828104638e-05,6.66143118562941e-05,6.619350644011265e-05
116,0.02,85,0.10121780205343457,6.673694497921274e-05,6.674026385349483e-05,6.627395320122812e-05
117,0.02,86,0.10114613940497434,6.670584836755177e-05,6.676455289169789e-05,6.625757036900969e-05
118,0.02,87,0.10100660841393289,6.683259635440168e-05,6.697514359384243e-05,6.64431602766371e-05
119,0.02,88,0.10086879512156771,6.725199700853057e-05,6.736555237752557e-05,6.686169727313076e-05
120,0.02,89,0.10080645893366075,6.75890812669366e-05,6.763757681348645e-05,6.714817808885343e-05
121,0.02,90,0.1007446328147202,6.766122622118319e-05,6.771069934992307e-05,6.718539523402091e-05
122,0.02,91,0.1006268154336187,6.771100820436422e-05,6.782570336583443e-05,6.725652223828341e-05
123,0.02,92,0.10047119755208583,6.799482108133354e-05,6.813904752447889e-05,6.753350439082401e-05
124,0.02,93,0.10038054589984478,6.830923943840286e-05,6.842495782966799e-05,6.781194475914893e-05
125,0.02,94,0.10033055284022835,6.836926305771989e-05,6.846589538303675e-05,6.785087348455542e-05
126,0.02,95,0.10023042745161011,6.835283904554039e-05,6.840353980833437e-05,6.782752077349181e-05
127,0.02,96,0.10006760891555386,6.859154751909723e-05,6.855263351988971e-05,6.808706501936764e-05
128,0.02,97,0.09996031855953329,6.892082179449988e-05,6.87910780305299e-05,6.840294565758822e-05
129,0.02,1,0.09711357271949457,0.0009418134405460945,0.0009465301308361145,0.00041706785234070797
130,0.02,1,0.10548362563529355,0.001939979764699623,0.0019522728340094814,0.002564234640277462
131,0.02,2,0.1043973269137169,0.00034115341751882525,0.00034233580423887464,0.0005143549282024722
132,0.02,3,0.10330090853276044,0.00017120862773008962,0.00017196428934537536,0.00019386781222127764
133,0.02,4,0.1024403624125028,0.00015388956389577712,0.00015456275275289657,0.00014250866352903357
134,0.02,5,0.10161701659796908,0.0001502832693954972,0.00015083902679679923,0.00013387106569253622
135,0.02,6,0.1008096286774429,0.00014665165791528573,0.00014714389858576867,0.00012961060369040913
136,0.02,7,0.10001196761511322,0.00014296167180034164,0.00014341441611761171,0.0001260562302267094
137,0.02,8,0.09923425360462589,0.00013953601432148437,0.00013998150759033078,0.000122997821718816
138,0.02,1,0.09890298269496915,7.894910774332197e-07,7.908220198162627e-07,7.658916901611805e-07
139,0.03,1,0.0988387380601218,6.628529164966503e-07,6.647194627104569e-07,6.573879637931874e-07
140,0.03,1,0.09856942596604042,0.0011554685776659296,0.0011552915243049546,0.0019323511798108259
141,0.03,1,0.09891732203577315,0.0007790314193380122,0.0007803256360466343,0.001669182032945336
142,0.03,1,0.0967910889330357,0.0002529326108651922,0.00025378789544724484,0.0004401652250777806
143,0.03,1,0.09602251848735273,0.0005536590942277777,0.0005573111828423148,0.001280990688957089
144,0.03,1,0.09466443104457313,4.2845425788743715e-07,4.304719658033636e-07,6.791606010227158e-07
145,0.04,1,0.09452815712724061,2.614449581507793e-07,2.6287745637483116e-07,3.707429169702653e-07
146,0.04,1,0.09606860502108559,0.0006992373841513165,0.000703817130990341,0.0019048708218637532
147,0.04,1,0.09665935755838607,0.0006139600287503661,0.0006187891624967923,0.0017785559961776087
148,0.04,1,0.09404978808287724,0.00017111724682338205,0.00017172863373262135,0.00041557479900616623
149,0.04,1,0.09491263418048254,0.0005276872108837563,0.0005330037372368392,0.0012595401462109196
150,0.04,1,0.09352270398947664,3.0314786676535594e-07,3.036109933736067e-07,8.072241528742323e-07
151,0.05,1,0.09315110765700237,1.7554275263340483e-07,1.758262186093312e-07,3.987688689455866e-07
152,0.05,1,0.09727389946077199,0.0006699787967053277,0.0006747770788868984,0.0019235208038590687
153,0.05,1,0.09979676982811887,0.0006645386147370778,0.0006686017767164246,0.0018722526507113377
154,0.05,1,0.09635646901448647,0.00016264077103764449,0.00016387486898339628,0.00039768412299563444
155,0.05,1,0.09980400263069834,0.0005004856597620419,0.000504591095479069,0.0012264203667198166
156,0.05,1,0.0986067187291412,2.904482531797999e-07,2.907107128939431e-07,8.691592799861105e-07
157,0.060000000000000005,1,0.09828738554350906,1.5427572773391407e-07,1.5450820532374663e-07,4.0108096492450977e-07
