n,t,i,p,u,v,w
281,0.20000000000000004,1,0.07189084078274145,0.0016025778682059533,0.0015994570395448675,0.0008850149007019505
282,0.20000000000000004,1,0.07239007008552421,0.0018483981799428124,0.0018449065162816438,0.000991177843309722
283,0.20000000000000004,1,0.07116117724917469,0.0003788742082058553,0.00037856876362211235,0.00019397032874427552
284,0.20000000000000004,1,0.07261837937825859,0.0009823981582475119,0.0009749276472690093,0.0005777229211596982
285,0.20000000000000004,1,0.07251886383606741,1.1065087829416406e-06,1.1123171591676916e-06,5.946279649171548e-07
286,0.21000000000000005,1,0.07252891562910523,3.657480372195971e-07,3.661441386247367e-07,2.054270344207214e-07
287,0.21000000000000005,1,0.07576060702681224,0.0016387382301941012,0.001636008955220935,0.000925520601266679
288,0.21000000000000005,1,0.0781260188671285,0.0018952516054981685,0.0018927903544037315,0.001045461331014276
289,0.21000000000000005,1,0.07619909756326114,0.00039110865051450526,0.0003912121768065122,0.0002089138606409568
290,0.21000000000000005,1,0.07992125487899873,0.0009736685495248138,0.0009652972204166914,0.0005935281967792854
291,0.21000000000000005,1,0.07984415671698605,1.1641789859220169e-06,1.171643377523084e-06,6.397005373009988e-07
292,0.22000000000000006,1,0.07986414333077552,3.792067169790257e-07,3.799696836885663e-07,2.15669408395572e-07
293,0.22000000000000006,1,0.08496711711999687,0.0016442393214429057,0.0016424963195058565,0.0009592757386275904
294,0.22000000000000006,1,0.08848901832221998,0.001904567133316485,0.0019037931213417697,0.0010896692391158208
295,0.22000000000000006,1,0.0860927184880085,0.00039535984777168415,0.0003957898263592398,0.00022380153361764216
296,0.22000000000000006,1,0.09096496473127733,0.0009448476303584189,0.000936570202458614,0.0006013425059069289
297,0.22000000000000006,1,0.09087742726076137,1.2017686678107889e-06,1.211367860968931e-06,6.80547359282353e-07
298,0.23000000000000007,1,0.0909059018481838,3.8704993463522954e-07,3.880691218073797e-07,2.2484355747928494e-07
299,0.23000000000000007,1,0.09668827942174922,0.0016202711377561795,0.0016201289758552575,0.00098122698689957
300,0.23000000000000007,1,0.100431760642046,0.0018776447080735392,0.001879550515547408,0.0011178081246960092
301,0.23000000000000007,2,0.10006288797552332,0.0008513963865932905,0.000852650385655255,0.0004954701888254262
302,0.23000000000000007,3,0.10003296430822438,0.00041994974010535523,0.0004208441571879718,0.00024314458172013738
303,0.23000000000000007,4,0.0999276768044751,0.00022225607264320433,0.0002229810924120469,0.00013434256414279465
304,0.23000000000000007,1,0.09783421833251946,0.0004665733499983796,0.00046535603217493583,0.00029439246610051586
305,0.23000000000000007,1,0.10181162214037616,0.0007018314930726362,0.0007011904759403783,0.0004974115404988412
306,0.23000000000000007,2,0.10106984653918404,0.00028158776429408286,0.00028228197599075035,0.00020031578663266253
307,0.23000000000000007,3,0.10084682252806941,0.00015398409889943285,0.0001545878872400152,0.00011258177514776475
308,0.23000000000000007,4,0.10063560493199447,0.0001074939008202492,0.00010773764137064036,8.224703306417754e-05
309,0.23000000000000007,5,0.10043909041573564,9.420269031685089e-05,9.418139585638708e-05,7.479617517362655e-05
310,0.23000000000000007,6,0.10026045692104879,9.311161646626672e-05,9.294702309280107e-05,7.550753465278054e-05
311,0.23000000000000007,7,0.10009647475353975,9.556422760714888e-05,9.540716956176578e-05,7.886965217766308e-05
312,0.23000000000000007,8,0.09993797851805128,9.868957476239752e-05,9.853024512268604e-05,8.261028002284958e-05
313,0.23000000000000007,1,0.09956829770383438,6.047838763274377e-07,6.079465582409629e-07,3.558988634427975e-07
314,0.24000000000000007,1,0.09950083791189693,2.703276525583617e-07,2.702092324989104e-07,1.6814298815002294e-07
315,0.24000000000000007,1,0.10267065312944457,0.0013892642607206927,0.0013973439959836323,0.0009513541578632754
316,0.24000000000000007,2,0.10085657699395398,0.00045039981749275197,0.00045328227790392595,0.0002995261344756585
317,0.24000000000000007,3,0.10050442058406156,0.0001848587000778647,0.00018581665541214252,0.00012834959935346577
318,0.24000000000000007,4,0.10038836306467992,0.00010652206280066084,0.00010670779839464196,8.43257987382529e-05
319,0.24000000000000007,5,0.1002912144585444,9.14944321399268e-05,9.138755851247998e-05,7.85980490352573e-05
320,0.24000000000000007,6,0.10015428806392036,9.232663659480309e-05,9.217087950873683e-05,8.134215160385281e-05
321,0.24000000000000007,7,0.09996389654676913,9.560844540966803e-05,9.539173689278896e-05,8.512970846597628e-05
322,0.24000000000000007,1,0.10102700798748325,0.0007705197619840553,0.0007720430082212883,0.000579278748352942
323,0.24000000000000007,2,0.09967897623429707,0.00023168188153783626,0.00023187175096201678,0.0001797658556267112
324,0.24000000000000007,1,0.09945438406828556,0.00038253189164534797,0.00038378064596298044,0.000285867696207048
325,0.24000000000000007,1,0.0995643496754928,0.000753531118661191,0.0007517599991536197,0.0006720918756266348
326,0.24000000000000007,1,0.09827204129566364,3.542756945500316e-07,3.5776224265363524e-07,2.5668665302918906e-07
327,0.25000000000000006,1,0.09826665601832188,1.6859964091745313e-07,1.6880214508036286e-07,1.2799503833452977e-07
328,0.25000000000000006,1,0.10045008630934607,0.0013091127335812418,0.0013198157419757987,0.0010811871020414295
329,0.25000000000000006,2,0.09878977970870492,0.0004109609201918497,0.0004149010978416205,0.0003471550625270973
330,0.25000000000000006,1,0.09993189225368398,0.0009640766642781583,0.0009683994111917575,0.0008302977590452551
331,0.25000000000000006,1,0.09864246119083678,0.00023352631206906936,0.0002330908708778145,0.00021261171832284356
332,0.25000000000000006,1,0.09883606548540776,0.000699825406247607,0.000695744794774452,0.0006670808312816175
333,0.25000000000000006,1,0.09822260808761588,6.428840699337248e-07,6.567864511317561e-07,5.305861607926531e-07
334,0.26000000000000006,1,0.09820756146028521,2.521907856828933e-07,2.542266527682534e-07,2.0628774073674154e-07
335,0.26000000000000006,1,0.0996890059814312,0.0012921841883937267,0.0013024741479018363,0.001191871879484703
336,0.26000000000000006,1,0.09948753681137006,0.001359661596368127,0.0013716662873855686,0.0012750448639678288
337,0.26000000000000006,1,0.09810709258246991,0.00023288507930391752,0.00023300932142654728,0.00023042090262510037
338,0.26000000000000006,1,0.09771080891187302,0.0006476522709284851,0.0006440002993258045,0.0006708778617952139
339,0.26000000000000006,1,0.09733623635021514,9.407936208849264e-07,9.652511802221548e-07,8.418642409144134e-07
340,0.2700000000000001,1,0.09728459494357415,3.2981487162522774e-07,3.3420729716421795e-07,2.89472837896657e-07
341,0.2700000000000001,1,0.09785530275089707,0.0012210467702258665,0.0012298543687296942,0.001248795650175939
342,0.2700000000000001,1,0.09707810240103,0.0013085305283550449,0.0013193965096937588,0.0013653059804857905
343,0.2700000000000001,1,0.09618205474698513,0.00023877460483603372,0.0002388916703046027,0.0002496307033273714
344,0.2700000000000001,1,0.09495666249280439,0.0006209747213536487,0.0006179369091630699,0.0007134913755389512
345,0.2700000000000001,1,0.09471632002336255,9.001915047890821e-07,9.22303645767298e-07,8.89846443481147e-07
346,0.2800000000000001,1,0.09466883485502149,3.055622055159042e-07,3.09242321573407e-07,2.9421355991063324e-07
347,0.2800000000000001,1,0.09416315213422076,0.001139541538615044,0.0011495988744008514,0.001316601097551283
348,0.2800000000000001,1,0.09279055712805719,0.0012423190672335032,0.001256367461537095,0.001474983545141186
349,0.2800000000000001,1,0.09240872345044308,0.00023775552613199217,0.00023866710817870937,0.00028015425006971
350,0.2800000000000001,1,0.09024845768499465,0.0006079687416766616,0.000606220149375346,0.0007678676373432732
351,0.2800000000000001,1,0.09008554426312051,8.448429624490644e-07,8.683572304679882e-07,9.54046116259629e-07
352,0.2900000000000001,1,0.09005216406372268,2.8279694249480085e-07,2.86593960677122e-07,3.0595071071402304e-07
353,0.2900000000000001,1,0.08841522246915137,0.0010896295723995023,0.0011028000503479594,0.0014052689028966924
354,0.2900000000000001,1,0.08636613056588173,0.001204809731977069,0.0012247338418843842,0.0016049278514580839
355,0.2900000000000001,1,0.08645216120553553,0.00023342537110225743,0.00023641767174632032,0.00031360015443664975
356,0.2900000000000001,1,0.08328870485759275,0.0006111808724403893,0.0006120954337392497,0.0008240077309693426
357,0.2900000000000001,1,0.08313295887935611,8.128685071532457e-07,8.39983251957753e-07,1.0445340121778414e-06
358,0.3000000000000001,1,0.08309567283885268,2.674048996786314e-07,2.7179986194268214e-07,3.246313246558181e-07
359,0.3000000000000001,1,0.08037698525718856,0.0010849154209315503,0.0011022406840346978,0.0015170722489554346
360,0.3000000000000001,1,0.07765234231472527,0.0012165973695406642,0.0012425220147913774,0.001758979063095667
361,0.3000000000000001,1,0.07809492194258848,0.0002360260339820147,0.0002410370775505944,0.00034712371318915575
362,0.3000000000000001,1,0.07406808619593847,0.0006253300143604568,0.0006280541507525626,0.0008803874744464687
363,0.3000000000000001,1,0.07389199577248047,8.188834919949697e-07,8.496750444250088e-07,1.1613685559365472e-06
364,0.3100000000000001,1,0.07384052187012355,2.6307059747307355e-07,2.6809935209268367e-07,3.505418723269137e-07
365,0.3100000000000001,1,0.07030399365685878,0.001116385981762594,0.0011368457252672267,0.0016490128714882714
366,0.3100000000000001,1,0.06712196837479652,0.0012656670283750472,0.001295685888526326,0.0019366208779896534
367,0.3100000000000001,1,0.0677813447393531,0.0002456137149156151,0.0002520047499264584,0.00038864597343015003
368,0.3100000000000001,1,0.06325150899227285,0.0006427312416308722,0.0006451538581926842,0.0009425788154845338
369,0.3100000000000001,1,0.06306537817353652,8.543896790874073e-07,8.882672050617749e-07,1.294681510076281e-06
370,0.3200000000000001,1,0.06300067842633846,2.6816933667641994e-07,2.7368862198011525e-07,3.808044909037697e-07
371,0.3200000000000001,1,0.05910351139271696,0.001165049389244808,0.0011859806533887172,0.0017873973129285358
372,0.3200000000000001,1,0.055872582906268134,0.0013296091982982856,0.001360522508958437,0.002122309873678063
373,0.3200000000000001,2,0.05519445150945687,0.0005815242268799791,0.0005987376876471626,0.0009764275352071391
374,0.3200000000000001,1,0.05636350087215902,0.00023687742249182592,0.0002370663023847435,0.000334595835544409
375,0.3200000000000001,1,0.05147098289764342,0.0005688664244035099,0.0005723111623649241,0.0008574089477595155
376,0.3200000000000001,1,0.05124841011675533,6.451017732665922e-07,6.732656851710866e-07,1.0428260622486494e-06
377,0.3300000000000001,1,0.05118333156256387,2.0227247589528733e-07,2.069947067479199e-07,2.9807367702785734e-07
378,0.3300000000000001,1,0.047316402484720445,0.001195533462188067,0.0012146409678574772,0.0018949650444827475
379,0.3300000000000001,1,0.04440783106820223,0.0013672229801332278,0.0013965437153689111,0.002274612826424588
380,0.3300000000000001,2,0.043748743542794954,0.0005882775412686991,0.0006046186546267598,0.0010447881301956375
381,0.3300000000000001,1,0.04473682961462043,0.00024296489760536585,0.00024301094695230215,0.00034768117733109823
382,0.3300000000000001,1,0.04039508152978326,0.000564174283809728,0.0005671979886649565,0.0008876649662221632
383,0.3300000000000001,1,0.04019789384107564,6.626738546493173e-07,6.896282371241588e-07,1.1229535730926772e-06
384,0.34000000000000014,1,0.040132306012991226,2.0653909345414332e-07,2.1093954069069105e-07,3.166135887329967e-07
385,0.34000000000000014,1,0.037318230716833725,0.0012476810929580046,0.001266731540240193,0.0020354054544765993
386,0.34000000000000014,2,0.036499430787483654,0.0004877668373708283,0.0004988743951411093,0.0008651439661660351
387,0.34000000000000014,1,0.034899901032135194,0.0009849209852604986,0.0010017126687905564,0.0017072048247020616
388,0.34000000000000014,1,0.035178911140653336,0.00017532088370381818,0.00017584735175720778,0.0002864638865134705
389,0.34000000000000014,1,0.032633189205108985,0.000647306206374174,0.000648978178999454,0.0010701417067217121
390,0.34000000000000014,1,0.03249381706947885,6.816814250601838e-07,7.048332694267215e-07,1.1805487656187181e-06
391,0.35000000000000014,1,0.03243544029544287,2.1797577578318352e-07,2.217709372380367e-07,3.4100537277111937e-07
392,0.35000000000000014,1,0.03206165591032141,0.0013335012708315854,0.0013563273991991664,0.0022438259286203105
393,0.35000000000000014,2,0.031333646479217846,0.0005175397564998149,0.0005309095006709071,0.000956568812763055
394,0.35000000000000014,1,0.03179060978705005,0.0010291396072292275,0.0010483977537419993,0.001843751434739939
395,0.35000000000000014,1,0.031057758736428114,0.0001743598705595537,0.00017560934659464284,0.00030358986712961626
396,0.35000000000000014,1,0.031231524668168496,0.0006393364301571094,0.0006415091583172279,0.0010729655452676268
397,0.35000000000000014,1,0.03114269198442204,7.446754190833062e-07,7.686173322771327e-07,1.3280628020411412e-06
398,0.36000000000000015,1,0.031119646429104055,2.34111553374608e-07,2.3791585672583527e-07,3.7449071760607237e-07
399,0.36000000000000015,1,0.033726383502056756,0.0013738170110874721,0.001393880483283783,0.002324960167234131
400,0.36000000000000015,2,0.03307729301082607,0.0005380167795085215,0.0005504542200386304,0.0010027999210112056
401,0.36000000000000015,1,0.03549541507181226,0.001054881942524605,0.001072736353788163,0.0019069435883555831
402,0.36000000000000015,1,0.03392121702763583,0.00017146604964388162,0.00017249426604805442,0.0003094372518527177
403,0.36000000000000015,1,0.03654356176074991,0.000634065292803484,0.0006373071656375682,0.0010723956133731564
404,0.36000000000000015,1,0.03650603868545624,7.852981986428558e-07,8.065003881202859e-07,1.4077617123283832e-06
405,0.37000000000000016,1,0.0365198093668925,2.4290266264720565e-07,2.4612151271442953e-07,3.9142780272916887e-07
406,0.37000000000000016,1,0.04118185921909851,0.0014015517110661322,0.0014213359129207357,0.002394194991384958
407,0.37000000000000016,2,0.040520563975358005,0.0005557897211372561,0.0005677618815171414,0.0010442899636079383
408,0.37000000000000016,1,0.04403282127218482,0.0010731532124253725,0.0010906954180259422,0.0019600951609178518
409,0.37000000000000016,1,0.04202467910302092,0.00017092509430387145,0.0001719200477318452,0.0003198160873573064
410,0.37000000000000016,1,0.0459327660092106,0.0006241206211922807,0.0006263821944227806,0.0010587401152718757
411,0.37000000000000016,1,0.04590773542060017,8.142121970432324e-07,8.337520802507184e-07,1.4691319668557681e-06
412,0.38000000000000017,1,0.04593933294010826,2.4795433371684524e-07,2.508356794211383e-07,4.028051135753279e-07
413,0.38000000000000017,1,0.05149178625431593,0.0013997172208614396,0.0014148507043356072,0.002384024927074438
414,0.38000000000000017,2,0.05077474122952992,0.0005614876758838473,0.00057125837603722,0.0010495664489262135
415,0.38000000000000017,1,0.054629672509705296,0.0010700311904791567,0.0010834944955344025,0.0019462331242803617
416,0.38000000000000017,1,0.052491166272412536,0.00017034940889959626,0.0001710927145110437,0.00031874952447198966
417,0.38000000000000017,1,0.0567630543433714,0.0006086057395142654,0.0006092347810320921,0.0010323017359526673
418,0.38000000000000017,1,0.0567210842668174,8.245088454584764e-07,8.408588850039175e-07,1.4808492083212727e-06
419,0.3900000000000002,1,0.05675861740879226,2.4849916734689867e-07,2.508035110922287e-07,4.038101073185832e-07
420,0.3900000000000002,1,0.06241916346577751,0.0013816003002024746,0.001394224425041156,0.0023590128599325034
421,0.3900000000000002,2,0.06161214048966348,0.0005588676474447852,0.000567284139832797,0.0010437785056787298
422,0.3900000000000002,1,0.06534652117793863,0.00105473569599774,0.0010662539642824888,0.0019209709107578558
423,0.3900000000000002,1,0.06322743914072629,0.00017005986804309305,0.00017074613847516083,0.000319610595390353
424,0.3900000000000002,1,0.06723130331275139,0.0005898367543513451,0.0005896260175732172,0.00099274087011901
425,0.3900000000000002,1,0.06713402507746555,8.219234622703342e-07,8.36455602860115e-07,1.4734276006161914e-06
426,0.4000000000000002,1,0.06717168016798,2.459212873281842e-07,2.4777619527716387e-07,3.995097131867302e-07
427,0.4000000000000002,1,0.07237155346593743,0.0013496519141992633,0.0013597315879991796,0.002258046544689136
428,0.4000000000000002,2,0.07144198190279002,0.0005476761627323494,0.0005550342345997228,0.0010015168603775381
429,0.4000000000000002,1,0.07468132878086063,0.0010292100450176634,0.001039159133939494,0.0018287938827134835
430,0.4000000000000002,1,0.07275111954991234,0.00016873261584196257,0.00016938306237119287,0.000306173653911063
431,0.4000000000000002,1,0.07604153776423483,0.0005780257870058035,0.000578381043525107,0.0009404094618193489
432,0.4000000000000002,1,0.07588163149051251,8.076317973765363e-07,8.20481539131434e-07,1.418344345594584e-06
433,0.4100000000000002,1,0.07591616112806761,2.411248990534431e-07,2.425630203445176e-07,3.859261779608647e-07
434,0.4100000000000002,1,0.08029140838762742,0.001329582275664338,0.0013403031825015579,0.0021519701333720786
435,0.4100000000000002,2,0.07921148655029672,0.0005372642001254352,0.0005447170019255273,0.0009518434953427436
436,0.4100000000000002,1,0.08174567805987695,0.001014066750791866,0.0010242526612386437,0.0017334334512534761
437,0.4100000000000002,1,0.0800945012915023,0.00016848548111185043,0.00016902532217511328,0.0002920739032907689
438,0.4100000000000002,1,0.08241490754665567,0.0005812258227175331,0.0005807058987976356,0.0008784337024270399
439,0.4100000000000002,1,0.08220194004736008,7.933730157523862e-07,8.064797192429178e-07,1.3523988815662596e-06
440,0.4200000000000002,1,0.08222816929412001,2.371431059103297e-07,2.3854355477451485e-07,3.6916119650182774e-07
441,0.4200000000000002,1,0.08552645865684548,0.001336260936558654,0.0013462175764527228,0.0019938640511338278
442,0.4200000000000002,1,0.08682107150323126,0.001532766980489701,0.0015494746723986369,0.0024135389968068747
443,0.4200000000000002,2,0.08598937437822406,0.0006658728531471527,0.0006762456283997522,0.0011457733398567362
444,0.4200000000000002,1,0.0850301113635811,0.00023134101043125412,0.00023018889696670652,0.000313393541143336
445,0.4200000000000002,1,0.08638529680134956,0.0005495151753837662,0.0005501249411784323,0.000768156691515708
446,0.4200000000000002,1,0.0860179599380384,8.388078653007096e-07,8.547135022570301e-07,1.3701663623342781e-06
447,0.4300000000000002,1,0.08601944066795979,2.424264148954626e-07,2.4434035052693716e-07,3.6062990255873605e-07
448,0.4300000000000002,1,0.08805833310307029,0.0013113597945762943,0.0013208211490836096,0.0017359774987566053
449,0.4300000000000002,1,0.08855333766420007,0.0015160044128143064,0.001532572668774655,0.0021143815803406647
450,0.4300000000000002,2,0.08776706002118033,0.0006581861022737824,0.000668358841472782,0.001002682891531505
451,0.4300000000000002,1,0.08718574116829388,0.00023368210321112856,0.00023220449711510086,0.00028416068136290955
452,0.4300000000000002,1,0.08754848093673168,0.0005551287131280831,0.0005547582034918009,0.0006925460529860389
453,0.4300000000000002,1,0.08719637452784541,8.100227619169307e-07,8.267548306601584e-07,1.1859952616956894e-06
454,0.4400000000000002,1,0.08718784162762795,2.3620774939577449e-07,2.3832605458878507e-07,3.208709896071016e-07
455,0.4400000000000002,1,0.0882485183517654,0.0013613520214315613,0.0013715241130452548,0.0015924336772834345
456,0.4400000000000002,1,0.08803821760169481,0.0015731552077225324,0.0015913321815499894,0.001928447919826028
457,0.4400000000000002,1,0.08702072723444901,0.0002759185982271372,0.0002810147557666091,0.00039829095549861516
458,0.4400000000000002,1,0.0867853234575107,0.0006317465820113641,0.0006294915196858575,0.0007325335623407401
459,0.4400000000000002,1,0.08655027455813961,1.180473197055153e-06,1.203274952931211e-06,1.4517435940951055e-06
460,0.45000000000000023,1,0.08654779657004615,3.414768467329234e-07,3.4378508494611816e-07,3.939346600349755e-07
461,0.45000000000000023,1,0.08697273485778703,0.0014516407486848692,0.001464303716955343,0.0015530505778832645
462,0.45000000000000023,1,0.08635483180490626,0.0016763297272544395,0.0016979861600892635,0.0018664341262967506
463,0.45000000000000023,1,0.08560586794409435,0.00030504896165206227,0.00031201499131113414,0.00039488253528500327
464,0.45000000000000023,1,0.08483014739279256,0.0006552471368257199,0.0006536331103231426,0.0006948378810648307
465,0.45000000000000023,1,0.08459637515701089,1.2673557830031484e-06,1.2932527658652927e-06,1.4213434964833306e-06
466,0.46000000000000024,1,0.08458567885875694,3.619747407525146e-07,3.645930142568074e-07,3.843334966382007e-07
467,0.46000000000000024,1,0.08447998880740591,0.001506157638491475,0.0015190698968826353,0.0014677269529955917
468,0.46000000000000024,1,0.0834837341175311,0.0017486877893987454,0.0017709714700208214,0.001755010065805565
469,0.46000000000000024,1,0.08295182438239475,0.0003214780911263534,0.0003290125346842488,0.0003675757745808841
470,0.46000000000000024,1,0.08167441471039015,0.0006796322407670248,0.0006781942415007683,0.0006640412233725354
471,0.46000000000000024,1,0.08145240218514116,1.3213404761896139e-06,1.3481561850786007e-06,1.337152311533674e-06
472,0.47000000000000025,1,0.08142984533773946,3.748166299613886e-07,3.7749151168539503e-07,3.644989934327802e-07
473,0.47000000000000025,1,0.08085779863655593,0.001564380673262904,0.001576987808275167,0.0013978350819708746
474,0.47000000000000025,1,0.07950500154092784,0.0018266715742802381,0.0018481934109141282,0.001662672783662905
475,0.47000000000000025,1,0.07916086984199701,0.0003379474521319286,0.00034551719550224964,0.0003411382618195053
476,0.47000000000000025,1,0.07736069771390497,0.000706041730318267,0.0007039412666943083,0.0006371716099493578
477,0.47000000000000025,1,0.07716280648691816,1.378594387374522e-06,1.4051583256049374e-06,1.264756374967192e-06
478,0.48000000000000026,1,0.07713391971577778,3.882683198402217e-07,3.9079224612501175e-07,3.4821874646565746e-07
479,0.48000000000000026,1,0.076029962001343,0.001628180948940104,0.001639348162187109,0.0013467001206885962
480,0.48000000000000026,1,0.07429532327241851,0.0019133438039240717,0.0019326385870720058,0.0015933187344694304
481,0.48000000000000026,1,0.07416801268122318,0.0003575562222293866,0.00036473252337801263,0.00031989968629231254
482,0.48000000000000026,1,0.07180044293740681,0.0007359884747483191,0.0007333375323219202,0.0006152961796721365
483,0.48000000000000026,1,0.07163368054149494,1.4411024405082247e-06,1.4662292144824413e-06,1.2099413136011277e-06
484,0.49000000000000027,1,0.07160047034882325,4.0222801562061667e-07,4.044805431316657e-07,3.3609790380804684e-07
485,0.49000000000000027,1,0.06990285807596401,0.001695898077908382,0.0017054707747996493,0.0013133118158285232
486,0.49000000000000027,1,0.06780532475075655,0.0020072096862436555,0.0020241003349595246,0.0015476389053361399
487,0.49000000000000027,2,0.0670673768168414,0.0009076418948066654,0.0009192249712353212,0.0007068331308244855
488,0.49000000000000027,1,0.0678045887064776,0.0002737835496064469,0.00027288526295915185,0.00021521428193083223
489,0.49000000000000027,1,0.06471233936304535,0.0006912947399981368,0.0006924240957954437,0.0005361483813420239
490,0.49000000000000027,1,0.0644864688806348,1.085068737543491e-06,1.1043772302476857e-06,8.481185316240547e-07
491,0.5000000000000002,1,0.06444483700264216,3.0076818112046246e-07,3.0291476087870506e-07,2.4102756676737616e-07
492,0.5000000000000002,1,0.06207918330399869,0.0017314258294957524,0.0017381364960032248,0.00124599671044353
493,0.5000000000000002,1,0.05957705516669933,0.0020677095560240055,0.0020804050279153866,0.0014604510587881716
494,0.5000000000000002,2,0.05881526147754967,0.0009289615681664296,0.0009375556704883604,0.0006489401264590965
495,0.5000000000000002,1,0.05975555291839742,0.0002813362877392275,0.0002802192563671181,0.00021140248614615422
496,0.5000000000000002,1,0.0562083963146068,0.0007059660924341872,0.0007064856425504693,0.0005125190890985828
497,0.5000000000000002,1,0.056009792460522456,1.1036029581874224e-06,1.1192436110392936e-06,7.787662595155364e-07
498,0.5100000000000002,1,0.05596425172224335,3.05340531974072e-07,3.0703657379345355e-07,2.2578272817629063e-07
499,0.5100000000000002,1,0.053241632934385816,0.0018190520708442793,0.0018248447508796212,0.001248591246097138
500,0.5100000000000002,1,0.05068974548218937,0.002183376719888731,0.002193884981174107,0.0014565700374939297
501,0.5100000000000002,2,0.049993333165098144,0.000986808792484707,0.000993870854809379,0.0006378087694456102
502,0.5100000000000002,1,0.05096545811459444,0.0002903798457687164,0.00028914772744834447,0.00021269178662764444
503,0.5100000000000002,1,0.04742515972058607,0.0007265431908176789,0.0007275958012338366,0.0005096290066434
504,0.5100000000000002,1,0.04724444063673614,1.1709596046431312e-06,1.1843124675295047e-06,7.69196131246149e-07
505,0.5200000000000002,1,0.04719379326334297,3.2003291144451343e-07,3.2135500888150577e-07,2.2340110784294222e-07
506,0.5200000000000002,1,0.04466431200717788,0.0018893149349221783,0.0018942300935787131,0.0012733757314576364
507,0.5200000000000002,1,0.04257578828252577,0.002283737309768636,0.0022928659269157,0.0014844592982922022
508,0.5200000000000002,2,0.04200522692974251,0.0010431015377814008,0.0010492114520302956,0.0006470655247938918
509,0.5200000000000002,1,0.04274670436876741,0.00029682507754954834,0.0002958454407972388,0.00021573452286071022
510,0.5200000000000002,1,0.03988085448521121,0.0007390652494264532,0.0007399122622102697,0.0005146199455964566
511,0.5200000000000002,1,0.03971718648257251,1.2336352123728503e-06,1.2453714318759426e-06,7.804035883689125e-07
512,0.5300000000000002,1,0.039665944392970824,3.3296918276374133e-07,3.340253930073025e-07,2.252296661502291e-07
513,0.5300000000000002,1,0.038108765390703396,0.0019382384719437288,0.0019427958616688836,0.0013135244185512969
514,0.5300000000000002,1,0.037065909696625834,0.0023603318990163533,0.0023689461197474067,0.0015357521741164574
515,0.5300000000000002,2,0.036632318456831556,0.0010895341698082084,0.0010952830896239659,0.0006701852371203728
516,0.5300000000000002,1,0.036857288201362665,0.00030051771365666424,0.0002996518381355827,0.00022000607206434876
517,0.5300000000000002,1,0.03537933067555927,0.0007437755645769848,0.000743677037078449,0.0005262068805067857
518,0.5300000000000002,1,0.0352392793264693,1.2847340598308247e-06,1.2957300833359994e-06,8.067475310095434e-07
519,0.5400000000000003,1,0.03519841168495082,3.4291485485692536e-07,3.4387716786259763e-07,2.3048985150880262e-07
520,0.5400000000000003,1,0.035293287685708497,0.001962175787257516,0.0019665839197371437,0.001366677996760649
521,0.5400000000000003,1,0.03559765850475258,0.0024042173975882502,0.002413282010389594,0.0016063915272982936
522,0.5400000000000003,2,0.03525134922370684,0.0011194701180093343,0.0011254833546616749,0.0007047656177823384
523,0.5400000000000003,1,0.034840656640987344,0.0003008439635516696,0.00029997232486000583,0.00022543069019185014
524,0.5400000000000003,1,0.03505677323802902,0.0007397069629146004,0.0007391826407289393,0.0005438363790891713
525,0.5400000000000003,1,0.034940119612752445,1.3176888085579382e-06,1.3287438382456936e-06,8.453686421971171e-07
526,0.5500000000000003,1,0.03491885301601567,3.4882659165121587e-07,3.4986445457054524e-07,2.385912637737394e-07
527,0.5500000000000003,1,0.036682850557748434,0.0019615911162231335,0.0019671324383729455,0.00143174297206905
528,0.5500000000000003,1,0.03806450503464425,0.0024135444335902896,0.002424059870977676,0.001694179807688547
529,0.5500000000000003,2,0.037724067414695195,0.0011298581162360515,0.0011366059666272986,0.000749794359355156
530,0.5500000000000003,1,0.03683900229996841,0.0002982843212487295,0.0002974716935449463,0.0002319214623465834
531,0.5500000000000003,1,0.038345224041274766,0.0007281397834826964,0.0007278107036310773,0.0005680619808530111
532,0.5500000000000003,1,0.03824429365867373,1.3317013009684572e-06,1.343334022662366e-06,8.947565441757816e-07
533,0.5600000000000003,1,0.038241916592204266,3.5080712559506516e-07,3.5196199789969815e-07,2.490368259813782e-07
534,0.5600000000000003,1,0.04105885474086059,0.0019365431039230193,0.001943454487516469,0.0015079600849699768
535,0.5600000000000003,1,0.04298073026759461,0.0023857957539425764,0.0023984080903624626,0.0017978362568388472
536,0.5600000000000003,2,0.0426012305339941,0.0011189014206221886,0.0011266106201473448,0.000804309804143414
537,0.5600000000000003,1,0.041500630385918,0.0002928768404127675,0.0002924793724578701,0.0002399366970118007
538,0.5600000000000003,1,0.04362716024368491,0.0007093852720503356,0.0007099231412621898,0.0005985906664398868
539,0.5600000000000003,1,0.04352774570811413,1.3252390717010589e-06,1.3376255445137884e-06,9.53903643134316e-07
540,0.5700000000000003,1,0.043534753327064836,3.4889612630715896e-07,3.502287702291083e-07,2.614304908033655e-07
541,0.5700000000000003,1,0.04673860046491802,0.001889778191079264,0.0018979764900191988,0.0015944369203682045
542,0.5700000000000003,1,0.04877033074159279,0.0023249389495703016,0.0023389545985621992,0.0019161396528206943
543,0.5700000000000003,2,0.04835423246139026,0.0010889352939143612,0.0010972980541822186,0.0008672026381199369
544,0.5700000000000003,1,0.04722886619092086,0.00028517430748664445,0.0002850046862844397,0.0002497432640813154
