pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
397,0.36000000000000015,7,0.03114553333997544,0.03114269198442204,7.446754190833062e-07,7.686173322771327e-07,1.3280628020411412e-06,4.319204653691878e-05,4.319204653691878e-05,0.00027777648668141883,0.0002734852318669923,0.0002600275436970523,0.011009887533610246,0.0011058892028265976,0.01011748820131557,0.010196755199609959,0.011009887533610246
404,0.37000000000000016,7,0.036509038245755326,0.03650603868545624,7.852981986428558e-07,8.065003881202859e-07,1.4077617123283832e-06,4.31794314276028e-05,4.31794314276028e-05,0.0002825357941890475,0.0002752278389018084,0.00026063763160760983,0.01142928240675546,0.0010843187775954838,0.009884369143322823,0.010447734684860743,0.01142928240675546
411,0.38000000000000017,7,0.045910852516844326,0.04590773542060017,8.142121970432324e-07,8.337520802507184e-07,1.4691319668557681e-06,4.028069412065811e-05,4.028069412065811e-05,0.00027969063334772195,0.0002737602016123923,0.00025942001848355096,0.011864653107000038,0.0011666980010639786,0.010022618277624226,0.01021098458090604,0.011864653107000038
418,0.3900000000000002,7,0.05672423048375618,0.0567210842668174,8.245088454584764e-07,8.408588850039175e-07,1.4808492083212727e-06,3.909069273376114e-05,3.909069273376114e-05,0.00028172066539882914,0.0002755801404693991,0.0002535459931961653,0.011703185697755547,0.0011751660513085428,0.009916972021057537,0.009563067143609083,0.011703185697755547
425,0.4000000000000002,7,0.0671371568841313,0.06713402507746555,8.219234622703342e-07,8.36455602860115e-07,1.4734276006161914e-06,3.8814297818327885e-05,3.8814297818327885e-05,0.0002763711384114664,0.00027058799103362385,0.0002545757305137717,0.011788128985924108,0.0011485362896230266,0.009689214423358013,0.009608020317362164,0.011788128985924108
432,0.4100000000000002,7,0.0758846779481946,0.07588163149051251,8.076317973765363e-07,8.20481539131434e-07,1.418344345594584e-06,3.932798029128788e-05,3.932798029128788e-05,0.0002760751787179835,0.00027255195488850204,0.00025081442872869423,0.011666183227556717,0.0011359488392977237,0.009732684780275625,0.009641838260497313,0.011666183227556717
439,0.4200000000000002,7,0.08220489229897664,0.08220194004736008,7.933730157523862e-07,8.064797192429178e-07,1.3523988815662596e-06,3.8436791559649915e-05,3.8436791559649915e-05,0.0002757517509635717,0.00027453017345589926,0.0002526348734218363,0.011750857946844101,0.0011102077562875796,0.009575465363131723,0.009589703697725944,0.011750857946844101
446,0.4300000000000002,7,0.0860210236257683,0.0860179599380384,8.388078653007096e-07,8.547135022570301e-07,1.3701663623342781e-06,3.871577093723533e-05,3.871577093723533e-05,0.0002695030992055098,0.00026830920316282987,0.00024360816835622954,0.011836147246577089,0.0010767472975000776,0.009644965372333881,0.00995500012364585,0.011836147246577089
453,0.4400000000000002,7,0.0871991973006997,0.08719637452784541,8.100227619169307e-07,8.267548306601584e-07,1.1859952616956894e-06,3.9301620776223254e-05,3.9301620776223254e-05,0.0002713422063986501,0.00026513116080829853,0.0002512923879338863,0.010901597835392322,0.0010618802447905288,0.009860428361543175,0.010334211627966095,0.010901597835392322
459,0.45000000000000023,6,0.08655411004988368,0.08655027455813961,1.180473197055153e-06,1.203274952931211e-06,1.4517435940951055e-06,3.9206768364850895e-05,3.9206768364850895e-05,0.0002663684447975658,0.00026435352159404844,0.00025181132642059884,0.011076933076558576,0.001105993493512538,0.009313056915400719,0.009705934157106784,0.011076933076558576
