pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
424,0.10999999999999999,16,0.10052921454512494,0.09935018264028143,0.0003963066858891672,0.00039385186762988603,0.00038887335132445307,3.8390716978425364e-05,3.8390716978425364e-05,0.00031259906054939156,0.0002945432825294532,0.0003251164413900267,0.012187156531612106,0.0019083344421859806,0.008774469032007811,0.008372068290898383,0.012187156531612106
442,0.11999999999999998,18,0.10074079617377651,0.09975893244035236,0.00033039073588773206,0.0003300249215806257,0.00032144807595580496,3.82420591485231e-05,3.82420591485231e-05,0.00033201912765170547,0.0003054302210875677,0.0003594912561993975,0.012319222086389341,0.001964344253719787,0.008768626002064808,0.009313674548465923,0.012319222086389341
480,0.12999999999999998,38,0.10059242384434552,0.09999472884679496,0.00020328572572813553,0.0002033866881262895,0.00019102258369613532,3.6848792560357015e-05,3.6848792560357015e-05,0.0003827826939681129,0.00038877052674714523,0.0003674237085004462,0.013771798144104216,0.002711047086540048,0.010306089924590565,0.009557840144875391,0.013771798144104216
521,0.13999999999999999,41,0.10052724484213849,0.09988693338016891,0.0002178422773237094,0.00021688162075468248,0.00020558756389117743,3.847848556510698e-05,3.847848556510698e-05,0.0003591461594563743,0.00036583657433658884,0.00037142269033678654,0.01415129097363192,0.002635731648807784,0.00931213489437939,0.008862908462281197,0.01415129097363192
541,0.15,20,0.10043891575013557,0.09943895722246784,0.00033374269017095716,0.00033240307105686563,0.0003338127664398963,4.2652225441746906e-05,4.2652225441746906e-05,0.00036535194164608254,0.00031340838149993916,0.00034182907181836867,0.012480762273454718,0.0025307130221022206,0.007607024119295901,0.007870565839836526,0.012480762273454718
551,0.16,10,0.10053491637223638,0.09956934035487122,0.00031831822957372233,0.0003173348626618129,0.00032992292512962467,4.1504852363105574e-05,4.1504852363105574e-05,0.000303428673310235,0.0003254742616266903,0.00033666251052821876,0.011856703083170411,0.002215140267151178,0.007099897373563026,0.007004895627630907,0.011856703083170411
556,0.17,5,0.10140248317233291,0.09967585119357068,0.0005775576481008468,0.0005761203701017185,0.0005729539605596772,4.2262439345704006e-05,4.2262439345704006e-05,0.0002622009336161748,0.00027525430273412114,0.0002974375312925162,0.010159518711704557,0.001938506214446846,0.006871549709368381,0.006551029806305445,0.010159518711704557
561,0.18000000000000002,5,0.10186350740577643,0.09998730837776161,0.0006343179066681504,0.0006352555253656187,0.0006066255959810506,4.18980239581053e-05,4.18980239581053e-05,0.00023438693320102354,0.00022847450609192265,0.000278210964980301,0.009933766620046225,0.001843098213260929,0.006408288512485613,0.00602839082849438,0.009933766620046225
565,0.19000000000000003,4,0.10324562239296829,0.09923977894712477,0.001361376960751945,0.0013618685315024484,0.0012825979535891342,4.058107613928581e-05,4.058107613928581e-05,0.0002314170770598271,0.00022448160717678233,0.00022203643914225864,0.009129692371281604,0.0017200846099007829,0.006140296500375394,0.005914628531481023,0.009129692371281604
569,0.20000000000000004,4,0.10139271999287262,0.09841498447526682,0.0010203683149813932,0.0010206323348728825,0.0009367348677515208,3.8870072073915465e-05,3.8870072073915465e-05,0.00019315965743883117,0.00019659059657999795,0.00018838629876766948,0.00870688326133646,0.0016746544825190252,0.005719050193618082,0.005787588778444488,0.00870688326133646
572,0.21000000000000005,3,0.10375526599132823,0.09805524045410824,0.0019046100557300607,0.0018993526991998811,0.001896062782290041,4.0875619021344875e-05,4.0875619021344875e-05,0.0001951894391017688,0.0001970802475011804,0.00018815883118750837,0.00818742657941038,0.0014848903855307874,0.005584107056959543,0.00553104239242994,0.00818742657941038
577,0.22000000000000006,5,0.10099570232769911,0.09795282246702394,0.0009974573295548341,0.000994310386570235,0.0010511121445501033,4.2022185124358095e-05,4.2022185124358095e-05,0.0001808043964503572,0.00018349692077453453,0.00018496206727454232,0.008385827043810985,0.0014532705770315014,0.0061282974986040005,0.005806225015996638,0.008385827043810985
581,0.23000000000000007,4,0.10366597106434731,0.09844321256776184,0.001654298804747117,0.001648410647957247,0.0019200490438811156,4.5012664126497166e-05,4.5012664126497166e-05,0.00019288631448444036,0.00019534507825865372,0.00017561336499436538,0.008307376981854846,0.0014628593068326356,0.005996668369806942,0.006285623892187634,0.008307376981854846
586,0.24000000000000007,5,0.10181966981222891,0.09908477872005397,0.0008263495657209672,0.0008245568931332762,0.0010839846333206863,4.808101284566535e-05,4.808101284566535e-05,0.00020348380506356078,0.0002004289566675021,0.0001931368838248668,0.008395026873373535,0.0014895608394277623,0.006293047606560935,0.006291453522904485,0.008395026873373535
597,0.25000000000000006,11,0.1006761370934479,0.0997600087744523,0.000290493628044445,0.0002906828438825347,0.00033495184706861767,4.6543034958827985e-05,4.6543034958827985e-05,0.00024284232715020385,0.00024178960812998955,0.00022153129801850312,0.010854023276590774,0.0018657871916937217,0.007238553972254309,0.006724023159558676,0.010854023276590774
