n,t,i,p,u,v,w
199,0.03,1,0.09693114777480291,0.001016803243080624,0.001020060089436908,0.0016736748280775297
200,0.03,1,0.09821542985968326,0.0013645829165265973,0.0013678803302390825,0.0019929540431516727
201,0.04,1,0.10110779194567698,0.0016204760836795178,0.0016238060078883427,0.002876842176748496
202,0.04,2,0.10073084999537012,0.0007262409047005567,0.000727131475816989,0.0011014105081332854
203,0.04,3,0.09958726941667123,0.0005163865959755621,0.0005171390197447359,0.0006277754151734115
204,0.04,1,0.10258627114735319,0.0011216237622012116,0.0011238993202439481,0.002062394712664775
205,0.04,2,0.10129465928218684,0.0006248808263596227,0.000626453056403631,0.0009218810834835773
206,0.04,3,0.1000038233236955,0.0005028030230587132,0.0005037723416611039,0.0005840308650209041
207,0.04,4,0.09858284706041046,0.0004616249923815205,0.0004621934008543695,0.00045561133280961973
208,0.04,1,0.10982797233606824,0.0014430895740643883,0.001443912963592329,0.002212010309600808
209,0.04,2,0.10918212412855975,0.0006707150712317952,0.0006704057371652113,0.0009156627204542307
210,0.04,3,0.1083951420226288,0.000474659643823187,0.00047502765217788385,0.000551413137053849
211,0.04,4,0.10726492216474451,0.00046820014292539726,0.0004687559884370366,0.00045657198715542497
212,0.04,5,0.10588346012946345,0.00048359450667435043,0.00048405400230417615,0.0004422756563883043
213,0.04,6,0.104356028405013,0.0004847802935926887,0.0004852841891756817,0.0004383478699334727
214,0.04,7,0.10285368769709805,0.00047322127912693865,0.00047385758470597396,0.0004283916172575728
215,0.04,8,0.10141120243267726,0.00045404665677217364,0.0004547683277117362,0.00041199712853591265
216,0.04,9,0.09997694491243787,0.0004317855094088524,0.0004325441240837404,0.00039236837402549415
217,0.05,1,0.10900010557143554,0.0024176537205823773,0.0024210141209164157,0.0030289116405609073
218,0.05,2,0.10684131537187659,0.0010884976009369347,0.001090998210360746,0.001203238053093738
219,0.05,3,0.10547114660578279,0.0005873362957632971,0.0005890770242256623,0.0006277696179728915
220,0.05,4,0.10449414007203198,0.00038676775629181633,0.0003878673233129746,0.0004045371282802421
